"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_2w_1","OCI_M2_2w_2","OCI_M2_2w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"Glu-Gln","Com_463_neg","Glu-Gln","C10 H17 N3 O6",275.11171,1.442,274.10443,"No results","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",96195019.45,84076649.7799999,58838500.21,28750848.87,48555907.0100001,61263734.78,25.3929248934189,26.2183059493847,-0.825381055965785,0.253404123998882,0.435474677086111,"stable",1.36184275143892
"Adenylosuccinic acid","Com_306_neg","Adenylosuccinic acid","C14 H18 N5 O11 P",463.07457,4.671,462.06733,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside monophosphates",19198610.77,26389399.75,29742814.99,33897266.23,43247108.26,19027849.97,24.8541250479389,24.5579972150148,0.296127832924029,0.593980225599414,0.550949345719239,"stable",0.649277788893886
"Tetradecanedioic acid","Com_6350_neg","Tetradecanedioic acid","C14 H26 O4",258.18323,7.131,257.17596,"Full match","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",3377310.978,2863451.355,2915840.588,3012723.047,2514542.732,3576161.846,21.5181606212764,21.5374158925891,-0.0192552713127725,0.913608769693327,0.650300726848347,"stable",0.108653172709802
"Porphobilinogen","Com_743_neg","Porphobilinogen","C10 H14 N2 O4",244.10601,4.942,289.10426,"Invalid mass","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","Aralkylamines",1384583.477,1481073.405,1614013.462,1152126.119,1624274.322,897376.7635,20.1808618003386,20.5071511673016,-0.32628936696301,0.370194493301747,0.483344546705529,"stable",1.00136662484155
"LPE 20:4","Com_704_neg","LPE 20:4","C25 H44 N O7 P",501.2858,9.085,500.27853,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",11586443.48,13060800.44,10297221.62,22836388.73,12324062.68,16277122.39,23.9853827045094,23.4668087414786,0.518573963030853,0.241328416640351,0.431184196546144,"stable",1.2774432815124
"10-Nitrolinoleate","Com_357_neg","10-Nitrolinoleate","C18 H31 N O4",325.22521,6.5,324.21793,"Full match","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives","Lineolic acids and derivatives",71970390.76,73824930.9999999,76216235.13,76378043.97,56018100.19,60084068.24,25.9221745073415,26.1406999772663,-0.218525469924742,0.289334020079844,0.451602488479433,"stable",1.15991680929739
"Thymidine 5'-diphosphate","Com_2655_neg","Thymidine 5'-diphosphate","C10 H16 N2 O11 P2",402.02309,4.544,401.01582,"Full match","No results","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine deoxyribonucleotides","Pyrimidine 2'-deoxyribonucleoside diphosphates",20821374.35,18007489.48,16003853.49,12056455.66,14022573.93,13060619.69,23.6344234601102,24.1151905599546,-0.480767099844432,0.0900949688149423,0.327546370998103,"stable",1.6498837949896
"PC 16:0_16:1","Com_90_neg","PC 16:0_16:1","C40 H78 N O8 P",777.55379,11.732,776.54651,"No results","Invalid mass","No results",NA,NA,NA,NA,438882967.2,457178238.200001,448371049.6,451159532.3,327275932.5,482948809.1,28.6274299113006,28.739186806742,-0.111756895441449,0.609438458142163,0.555104302534053,"stable",0.57034561272037
"LPE 22:6","Com_1142_neg","LPE 22:6","C27 H44 N O7 P",525.28567,9.034,524.2784,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",7887384.991,8026304.01000001,6240613.634,13761270.78,7742996.943,10404981.87,23.3031140409914,22.8068921561368,0.496221884854592,0.212582983792103,0.419457585089003,"stable",1.27028194621917
"N-lactoyl-phenylalanine","Com_1588_neg","N-lactoyl-phenylalanine","C12 H15 N O4",237.10021,5.779,236.09294,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Phenylalanine and derivatives",7258916.27800001,12744732.72,6939205.171,11933212.82,10757513.25,9978138.631,23.3725532485384,23.0403531735798,0.332200074958568,0.375426027541708,0.485196519088957,"stable",0.922152497873023
"4-Hydroxyisoleucine","Com_119_neg","4-Hydroxyisoleucine","C6 H13 N O3",147.08948,5.064,146.0822,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Isoleucine and derivatives",124491271.5,154425516.1,134986790.5,188888813.5,227846013.2,174202405.9,27.5442117390583,27.0340160861883,0.510195652870046,0.0193771868425644,0.258779833795456,"up",1.61771768496292
"Asp-Glu","Com_1037_neg","Asp-Glu","C9 H14 N2 O7",262.07994,1.473,261.07267,"No results","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",38652251.43,25541746.05,31888981.17,30710736.79,23848409.67,35134520.91,24.8153384690486,24.9123192003543,-0.0969807313057522,0.550172476085171,0.538300843967808,"stable",0.372161580613022
"S-Lactoylglutathione","Com_1828_neg","S-Lactoylglutathione","C13 H21 N3 O8 S",379.10505,3.377,378.09778,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Oligopeptides",18921271.83,21534729.52,22542153.29,24193640.11,29016384.92,23608080.4,24.603755456742,24.3199298645651,0.283825592176932,0.124472699669794,0.361096300419999,"stable",1.42106532333449
"LPC 18:0","Com_550_neg","LPC 18:0","C26 H54 N O7 P",569.36963,10.335,568.36235,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",19359365.59,20250476.29,11462080.08,29506770.52,43125745.18,29151287.93,24.991215010297,23.9761154633162,1.01509954698079,0.0426218416044094,0.26915394720512,"up",1.5740730905331
"LPE 16:1","Com_563_neg","LPE 16:1","C21 H42 N O7 P",451.27005,8.863,450.26278,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",6331741.155,5413820.695,5357703.634,9666179.72899999,7090384.48799999,8670538.51899999,23.0032123302265,22.4385232908161,0.564689039410375,0.0250198984813138,0.262971339690296,"up",1.64080150698163
"L-serine","Com_739_neg","L-serine","C3 H7 N O3",105.04256,1.246,140.01193,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Serine and derivatives",7741603.166,5375293.779,5885488.067,15088381.83,9211261.57600001,28881107.35,23.9218416029148,22.5769479097414,1.34489369317343,0.106522681188545,0.341763819790541,"stable",1.49315946754045
"Guanosine 5'-diphosphate (GDP)","Com_900_neg","Guanosine 5'-diphosphate (GDP)","C10 H15 N5 O11 P2",443.02429,1.868,442.01701,"Full match","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside diphosphates",110270328.6,89062830.6199999,98387435.6100001,105385279.4,119142319.4,100783104.9,26.6886291319404,26.5589200957766,0.129709036163863,0.472951229585031,0.514693264781787,"stable",0.918302363397255
"Adenosine triphosphate (ATP)","Com_91_neg","Adenosine triphosphate (ATP)","C10 H16 N5 O13 P3",506.99578,1.54,505.9885,"Full match","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside triphosphates",1267052673,1564481663,1473807393,1251968788,1583899357,1543425346,30.4352911761035,30.4129226024001,0.0223685737034245,0.454757041382383,0.509903611830563,"stable",0.147986321772115
"LPE 20:5","Com_1552_neg","LPE 20:5","C25 H42 N O7 P",499.27,8.633,498.26272,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",5942430.485,7614289.575,3652291.944,10543506.48,5748920.252,8331229.514,22.9249363303588,22.3877567859274,0.537179544431481,0.38165626095398,0.487385353396519,"stable",1.03546909494096
"Capryloylglycine","Com_140_neg","Capryloylglycine","C10 H19 N O3",201.13656,5.805,200.12928,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-alpha amino acids",196198203.9,170430024.4,182944106.9,168325053.4,126100310.3,178879809.7,27.2170288613573,27.4463895235353,-0.229360662178053,0.187057411279414,0.406783596403761,"stable",1.05863037783147
"LPE 22:5","Com_1137_neg","LPE 22:5","C27 H46 N O7 P",527.30144,9.125,526.29416,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",9393128.89400001,7301064.093,6007885.87,11722069.05,9491037.063,17944673.84,23.5859701918087,22.8270918885514,0.758878303257376,0.205556009514243,0.416208964983439,"stable",1.40981740821641
"Biopterin","Com_20_neg","Biopterin","C9 H11 N5 O3",237.08575,6.245,236.07847,"No results","No results","Full match","Organoheterocyclic compounds","Pteridines and derivatives","Pterins and derivatives","Biopterins and derivatives",21256919.2,51218804.17,40356743.71,30037183.41,17813140.52,41616903.6199999,24.7457836836613,25.0726352846796,-0.326851601018262,0.647036497144915,0.568408696374073,"stable",0.5588106973316
"Gly-Phe","Com_410_neg","Gly-Phe","C11 H14 N2 O3",222.10046,5.246,221.0932,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",23955361.76,36925078,38115353.77,27098318.41,28364441.32,26155043.17,24.6966219732831,24.945270609391,-0.248648636107923,0.372855092044037,0.484277860364074,"stable",0.921298780591544
"2-(Formylamino)Benzoic Acid","Com_2335_neg","2-(Formylamino)Benzoic Acid","C8 H7 N O3",165.04267,5.791,164.0354,"No results","No results","Full match",NA,NA,NA,NA,11953898.84,11518700.88,11929037.56,10833066.56,8321717.04700001,10167537.22,23.2116183650408,23.4921422986271,-0.280523933586331,0.102820094576288,0.338859004064313,"stable",1.43699515269758
"ADP-ribose","Com_742_neg","ADP-ribose","C15 H23 N5 O14 P2",559.07205,4.46,558.06484,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside diphosphates",9218719.17400001,8720411.888,9587770.97299999,8233467.726,9586591.65899999,10731506.22,23.1736681831525,23.1282879180413,0.0453802651111701,0.706439016255943,0.589813823823388,"stable",0.35308458500021
"2-Isopropylmalate","Com_5750_neg","2-Isopropylmalate","C7 H12 O5",176.06857,5.424,175.06129,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Hydroxy fatty acids",4436899.23,4442505.021,5149930.507,7094205.656,7137101.258,5324669.153,22.6231256630417,22.153394622284,0.469731040757711,0.155691166176815,0.387156184746924,"stable",1.55118231695845
"LPC O-16:1","Com_4759_neg","LPC O-16:1","C24 H50 N O6 P",525.34289,10.042,524.33561,"No results","Invalid mass","No results",NA,NA,NA,NA,1687911.739,8419105.28499999,4485740.015,6742237.25999999,7671340.49200001,6567775.962,22.7342722388675,21.9296527019119,0.804619536955538,0.328903019458852,0.46842714508911,"stable",0.951471424108508
"L-beta-Imidazolelactic acid","Com_1859_neg","L-beta-Imidazolelactic acid","C6 H8 N2 O3",156.05343,1.454,155.04615,"No results","No results","Full match","Organoheterocyclic compounds","Azoles","Imidazoles","Imidazolyl carboxylic acids and derivatives",9616448.22999999,8299872.408,6904879.226,9855509.218,10648907.66,10693343,23.3089702358817,22.96697172983,0.341998506051713,0.185347963454776,0.405841700365961,"stable",1.4285404032311
"Spiculisporic Acid","Com_4460_neg","Spiculisporic Acid","C17 H28 O6",328.18888,6.454,327.18151,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Tricarboxylic acids and derivatives","Tricarboxylic acids and derivatives",1624605.835,1361204.831,1833254.704,2084608.626,1339998.513,1697232.726,20.679966020204,20.6046956189968,0.0752704012072805,0.654342418631341,0.571161030656612,"stable",0.311042335018902
"N-Carbamyl-L-glutamicacid","Com_2078_neg","N-Carbamyl-L-glutamicacid","C6 H10 N2 O5",190.05891,1.484,171.04106,"No results","No results","Full match","Benzenoids","Benzene and substituted derivatives","Diphenylmethanes","Diphenylmethanes",2549698.776,4257505.362,2105280.58,4204341.238,2443769.866,2720695.952,21.5332232151106,21.4363511303179,0.0968720847927358,0.852781393759723,0.634474753120678,"stable",0.231946725843327
"LPE 18:2","Com_2409_neg","LPE 18:2","C23 H44 N O7 P",477.28556,9.153,476.27829,"No results","Full match","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",3784522.066,4064714.526,2879137.344,4649408.47299999,3060372.381,5076785.528,21.9897918030815,21.7545358235446,0.235255979536916,0.576418410020475,0.546040063280572,"stable",0.741193302464049
"Inosine","Com_1212_neg","Inosine","C10 H12 N4 O5",268.08069,3.57,267.07342,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","Purine nucleosides","Not available","Purine nucleosides",8455672.563,9411151.219,5772071.314,5847903.84999999,6175657.27500001,6082932.202,22.5246616381353,22.8793618515969,-0.354700213461538,0.242712081003384,0.431693009907848,"stable",1.18540836159446
"LPC O-15:1","Com_7188_neg","LPC O-15:1","C23 H48 N O6 P",511.32724,9.475,510.31997,"No results","Invalid mass","No results",NA,NA,NA,NA,1248291.608,2835226.176,1032462.813,2081549.102,3102656.139,2029979.381,21.1691107290992,20.5547381172855,0.614372611813724,0.134735781137891,0.370571884410727,"stable",0.991600954734175
"LPE 18:3","Com_3107_neg","LPE 18:3","C23 H42 N O7 P",475.27019,8.777,474.26291,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",793083.2551,997259.3742,421680.8267,839906.015099999,638494.328099999,853021.486900001,19.5554684033738,19.4035046504935,0.151963752880256,0.781703344511031,0.614065568441369,"stable",0.351908786400604
"13-HPODE","Com_8050_neg","13-HPODE","C18 H32 O4",312.23022,6.95,311.22294,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives","Lineolic acids and derivatives",5349953.338,6169030.33899999,5611510.22599999,5137439.23900001,4336616.055,5485471.798,22.2426468543783,22.4425549511663,-0.199908096787933,0.324880659301194,0.466827882373031,"stable",1.20700730635815
"Dibutyl sebacate","Com_2805_neg","Dibutyl sebacate","C18 H34 O4",314.24517,8.274,313.23774,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acid esters","Fatty acid esters",9793348.033,8437894.62000001,10654661.91,10093018.86,7054080.457,9850032.96500001,23.082859380356,23.1922679477126,-0.109408567356631,0.336237522511654,0.471271617530432,"stable",0.507034037559131
"Monobutyl phthalate","Com_128_neg","Monobutyl phthalate","C12 H14 O4",222.08925,6.412,221.08198,"Full match","No results","Full match","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Benzoic acid esters",203291068.2,215728901.4,231967345.7,178153286.6,140335122,199898532.8,27.3491791266787,27.6909874353658,-0.341808308687099,0.133819989565774,0.369766538352064,"stable",1.36091736170005
"LPE 14:0","Com_2114_neg","LPE 14:0","C19 H40 N O7 P",425.25445,8.631,424.24717,"No results","Full match","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",923439.2185,1408468.221,380408.2631,1517750.356,1403752.133,1294784.174,20.4195466904091,19.5931807067674,0.826365983641722,0.249430116434867,0.434099343924876,"stable",1.1064853268843
"LPE 20:0","Com_4524_neg","LPE 20:0","C25 H52 N O7 P",509.34808,11.005,508.3408,"No results","Full match","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",2390962.087,2821310.631,1735024.524,3773083.51,5400321.88899999,4517557.993,22.1063460878806,21.1145395114812,0.991806576399345,0.0421618634668317,0.269055851944867,"up",1.65908591596195
"Lipoic acid","Com_800_neg","Lipoic acid","C8 H14 O2 S2",206.04255,3.299,205.03527,"Full match","No results","Full match","Organoheterocyclic compounds","Dithiolanes","Lipoic acids and derivatives","Lipoic acids and derivatives",26217016.48,32225737.84,40385643.53,30638534.91,37080005.99,33297927.21,25.0006370511936,24.9510164756103,0.0496205755833081,0.79096334612784,0.616852649919779,"stable",0.233157330945352
