"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","MOLM13_WT_1","MOLM13_WT_2","MOLM13_WT_3","MOLM13_6w_1","MOLM13_6w_3","MV4_11_6w_1","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"Norlidocaine","Com_5020_pos","Norlidocaine","C12 H18 N2 O",206.14228,5.393,207.14957,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acid amides",3127023.105,3141838.867,3196478.159,3949371.678,3747058.958,3851080.447,21.8757835978725,21.5891960051459,0.286587592726566,0.00189086601341705,0.099641847910072,"up",1.68505414460606
"LPE 38:6","Com_5025_pos","LPE 38:6","C43 H76 N O7 P",749.53583,10.16,750.54319,"No results","Full match","No results",NA,NA,NA,NA,12000238.85,9911759.975,8574844.229,12629659.9,8525052.41099999,2790360.344,22.6752032461419,23.2629828796151,-0.587779633473257,0.46452139418129,0.436833345864804,"stable",0.688496262919313
"Zaleplon-d4","Com_5091_pos","Zaleplon-d4","C17 H11 [2]H4 N5 O",309.14831,5.518,310.15558,"Invalid mass","No results","No results",NA,NA,NA,NA,580863.3567,546644.8164,526943.7663,441533.1083,465768.1601,943559.669,19.1430562733262,19.0717909995121,0.0712652738140633,0.859190337748074,0.565878465353228,"stable",0.170419558299568
"(-)-Epigallocatechin","Com_5117_pos","(-)-Epigallocatechin","C15 H14 O7",634.13396,1.92,635.14123,"Invalid mass","No results","No results","Phenylpropanoids and polyketides","Flavonoids","Flavans","Epigallocatechins",7445064.424,2636293.944,8340477.107,7882560.39300001,9812279.18999999,3810408.402,22.6659679816372,22.3832103975996,0.282757584037576,0.696138772932055,0.513649944898891,"stable",0.352457941432218
"Quinidine","Com_5129_pos","Quinidine","C20 H24 N2 O2",302.19991,5.93,325.18915,"Invalid mass","No results","No results","Alkaloids and derivatives","Cinchona alkaloids","Not available","Cinchona alkaloids",529566.6071,481602.2482,487725.2671,397302.5162,403314.3054,296962.584,18.4671150337599,18.929214805897,-0.462099772137144,0.074216565500341,0.240493228761601,"stable",1.43287536121492
"Methandrostenolone","Com_5226_pos","Methandrostenolone","C20 H28 O2",300.20937,9.046,323.19858,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives",5449348.686,5631057.287,6756138.10300001,5643510.23699999,3940362.323,3921285.764,22.0803178585318,22.4967980539978,-0.416480195465969,0.123681542868942,0.280996107285369,"stable",1.2354347497424
"PC 16:0_17:1","Com_5274_pos","PC 16:0_17:1","C41 H80 N O8 P",745.55979,10.074,746.56707,"No results","Full match","No results",NA,NA,NA,NA,49689912.88,33156753,5449005.02,11669508.21,13137579.26,34277587.91,24.0513996049682,24.3089368208753,-0.257537215907135,0.829732623808811,0.557289262118747,"stable",0.199187717195565
"3-(dimethylamino)-1-(5-methyl-3-phenyl-4-isoxazolyl)-2-propen-1-one","Com_5282_pos","3-(dimethylamino)-1-(5-methyl-3-phenyl-4-isoxazolyl)-2-propen-1-one","C15 H16 N2 O2",278.10056,1.667,279.10779,"Invalid mass","No results","No results",NA,NA,NA,NA,11780305.61,14551097.27,16704069.61,22711675.43,16455039.5,12169039.25,23.9818896301501,23.7593981788343,0.222491451315765,0.507521923283943,0.451581112469522,"stable",0.596842492322134
"16(R)-HETE","Com_5314_pos","16(R)-HETE","C20 H32 O3",342.21758,8.097,343.22486,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Hydroxyeicosatetraenoic acids",6848637.423,7287617.62000001,6608384.65200001,7518252.02600001,5510029.96199999,8033645.774,22.7244060000417,22.7200892062342,0.00431679380743688,0.982106013914278,0.598390561330102,"stable",0.0213528454340614
"PC 38:3","Com_5341_pos","PC 38:3","C46 H86 N O8 P",833.59118,11.737,834.59845,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",11588973.98,12068430.76,11887571.01,7331117.64099999,8150559.47599999,3604996.125,22.5152118887377,23.4979782975532,-0.982766408815536,0.116729035874508,0.27608424633513,"stable",1.36494453888234
"4-{3-[(3,4-dihydroxyphenyl)methyl]-2-methylbutyl}benzene-1,2-diol","Com_5348_pos","4-{3-[(3,4-dihydroxyphenyl)methyl]-2-methylbutyl}benzene-1,2-diol","C18 H22 O4",302.15037,6.26,303.15766,"Full match","No results","No results",NA,NA,NA,NA,1952013.911,713493.6451,2349832.561,1221095.82,452907.4504,1620408.955,19.8788427540152,20.5017331625359,-0.622890408520728,0.465172796391303,0.437019489840227,"stable",0.639019433868073
"4-(cyclohexylmethyl)-6-(2-thienyl)-2,3-dihydropyridazin-3-one hydrate","Com_5372_pos","4-(cyclohexylmethyl)-6-(2-thienyl)-2,3-dihydropyridazin-3-one hydrate","C15 H18 N2 O S",137.05965,4.818,297.10867,"Invalid mass","No results","No results",NA,NA,NA,NA,3708865.882,4291051.272,6532484.183,8623541.84999999,7403003.411,3681700.751,22.5571564344104,22.1648822241771,0.392274210233293,0.440469073659516,0.429696333163935,"stable",0.68216314435641
"FRH","Com_5379_pos","FRH","C21 H30 N8 O4",458.24154,9.518,459.24882,"Invalid mass","No results","No match",NA,NA,NA,NA,3080344.912,2716311.788,1333074.958,1215885.932,3130385.798,1484014.955,20.7641865659403,21.0914015335269,-0.327214967586524,0.590864063566583,0.478507902074499,"stable",0.478841716245015
"N-Acetylsphingosine","Com_5395_pos","N-Acetylsphingosine","C20 H39 N O3",341.29336,7.728,364.28256,"Full match","No results","No results","Lipids and lipid-like molecules","Sphingolipids","Ceramides","Ceramides",496977.2352,508795.1357,578281.6221,454818.8465,429355.8671,338359.103,18.6249808562935,19.0069861077988,-0.382005251505383,0.0805208515436762,0.245305609598522,"stable",1.35309980088929
"LNK","Com_5513_pos","LNK","C16 H31 N5 O5",373.23702,6.758,374.24426,"Invalid mass","No results","No results",NA,NA,NA,NA,372822.0249,333416.475,347812.2252,278823.402,285423.2108,230973.7003,18.0097014421885,18.4210141836146,-0.411312741426016,0.0334480723379219,0.21088319060534,"down",1.51411373677006
"2-(4-fluorophenyl)quinoline","Com_5536_pos","2-(4-fluorophenyl)quinoline","C15 H10 F N",223.07662,7.093,224.0839,"Invalid mass","No results","No results",NA,NA,NA,NA,3809586.516,4322807.76,3277272.852,4145021.079,3029895.874,5728989.31699999,21.9878780028367,21.8496015324494,0.138276470387297,0.668334484115289,0.503463218580434,"stable",0.397039414491186
"2-(2-amino-3-methylbutanamido)-3-phenylpropanoic acid","Com_5552_pos","2-(2-amino-3-methylbutanamido)-3-phenylpropanoic acid","C14 H20 N2 O3",264.14775,5.413,265.15502,"Full match","No results","Full match",NA,NA,NA,NA,2084113.682,2192025.536,3027040.376,3671463.415,3490090.146,4520985.833,21.8836542097686,21.1947707353288,0.688883474439727,0.0338310216105938,0.211268417688623,"up",1.47045803633445
"2-chloro-6-(3,5-dimethyl-1H-pyrazol-1-yl)benzonitrile","Com_5564_pos","2-chloro-6-(3,5-dimethyl-1H-pyrazol-1-yl)benzonitrile","C12 H10 Cl N3",231.05441,1.405,232.06168,"Invalid mass","No results","No results",NA,NA,NA,NA,9183965.65099999,13291189.01,9769352.27799999,10962431.01,7357303.47000001,12214006.87,23.246281107652,23.3381613778053,-0.0918802701532684,0.757975631492259,0.534872181664812,"stable",0.279657463213083
"LPC 15:0-SN1","Com_5567_pos","LPC 15:0-SN1","C23 H48 N O7 P",481.31746,9.097,482.32481,"No results","Full match","Full match",NA,NA,NA,NA,1280052.899,1086765.151,770709.979899999,394879.8839,1662698.329,386643.9366,19.2722651399659,19.9650697754118,-0.692804635445917,0.42821918290808,0.425852410585471,"stable",0.733133443746529
"2-mercapto-5-methyl-6-propylpyrimidin-4-ol","Com_5729_pos","2-mercapto-5-methyl-6-propylpyrimidin-4-ol","C8 H12 N2 O S",184.07018,1.258,185.07746,"Invalid mass","No results","No results",NA,NA,NA,NA,4742646.011,4490668.14300001,3353926.033,4440574.099,694187.001199999,1270864.539,20.5882194777256,21.9843929608439,-1.3961734831183,0.215329954616919,0.33529083147816,"stable",1.12046807511008
"7-(2-aminophenyl)heptanoic acid","Com_5730_pos","7-(2-aminophenyl)heptanoic acid","C13 H19 N O2",221.13938,5.948,222.14666,"Invalid mass","No results","No results",NA,NA,NA,NA,4296385.529,4520021.478,3786864.412,4049712.911,3485660.323,5634811.846,22.0361082562682,21.9983875198769,0.0377207363912895,0.875640228915801,0.570531413518992,"stable",0.147050279799619
"PC 36:5","Com_5736_pos","PC 36:5","C44 H78 N O8 P",784.49843,10.433,785.50672,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",720287.2504,663412.251800001,652364.102100001,535964.8536,573877.8708,501586.3154,19.0327671843769,19.3710256144735,-0.338258430096619,0.0103021119916375,0.154843283513106,"down",1.57398327096368
"6-phenyl-3,4-dihydro-1H-2,5-benzoxazocin-1-one","Com_5834_pos","6-phenyl-3,4-dihydro-1H-2,5-benzoxazocin-1-one","C16 H13 N O2",251.09835,6.109,252.10563,"Invalid mass","No results","No results",NA,NA,NA,NA,677199.1082,1253497.187,1982368.035,2148777.781,403249.447,1153812.51,19.9314584236087,20.1818470916181,-0.250388668009375,0.781795539382077,0.542561146851417,"stable",0.253225840818569
"Trigonelline","Com_5854_pos","Trigonelline","C7 H7 N O2",137.04539,1.6,138.05267,"Invalid mass","No results","No results","Alkaloids and derivatives","Not available","Not available","Alkaloids and derivatives",4474468.53,4057233.395,4094965.471,4058171.318,6169642.51999999,5987144.352,22.340863477514,22.0035898745052,0.337273603008779,0.22127485870679,0.337698972789053,"stable",1.10199345544477
"Bilirubin","Com_5885_pos","Bilirubin","C33 H36 N4 O6",584.264,10.928,585.27131,"Full match","No results","Full match","Organoheterocyclic compounds","Tetrapyrroles and derivatives","Bilirubins","Bilirubins",584620.274100001,1263580.067,641457.4378,225888.2497,589540.1903,1006347.645,18.9650592287548,19.5724066685669,-0.607347439812159,0.459345215678125,0.43534119384292,"stable",0.662816226023575
"benzaldehyde 1-(2,4-dinitrophenyl)hydrazone","Com_5905_pos","benzaldehyde 1-(2,4-dinitrophenyl)hydrazone","C13 H10 N4 O4",286.06782,5.51,309.05759,"Invalid mass","No results","No results",NA,NA,NA,NA,5417407.29999999,5890118.668,4439134.559,2565095.602,508502.966,307805.1294,19.4927118591387,22.3136278034571,-2.82091594431842,0.0900107946105628,0.253269036414473,"stable",1.4258735369489
"Lidocaine N-oxide","Com_5909_pos","Lidocaine N-oxide","C14 H22 N2 O2",250.16843,5.54,251.17571,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids and derivatives",1552884.009,2463774.138,1101912.47,1982527.849,2244731.924,4747816.382,21.3986180476631,20.6235118051176,0.775106242545519,0.210339599409285,0.333192639301111,"stable",1.02386410693148
"6-Aminonicotinamide","Com_5911_pos","6-Aminonicotinamide","C6 H7 N3 O",137.0595,3.41,297.10843,"No results","No results","Full match","Organoheterocyclic compounds","Pyridines and derivatives","Pyridinecarboxylic acids and derivatives","Nicotinamides",1131445.439,1067698.265,1053440.378,1540021.37,1509199.788,1445740.275,20.5144160929102,20.047495127344,0.466920965566224,0.000408410395724073,0.0684318999896799,"up",1.68202623577958
"LPC 32:2","Com_5959_pos","LPC 32:2","C40 H78 N O7 P",737.5341,10.728,738.54137,"No results","Invalid mass","No results",NA,NA,NA,NA,22601539.33,26254125.25,25998461.45,22827216.84,30157486.05,23145894.71,24.5848391554398,24.5692938012906,0.0155453541492605,0.922961586722087,0.583377010269204,"stable",0.0894853338354881
"PC O-36:1","Com_5990_pos","PC O-36:1","C44 H88 N O7 P",773.63093,10.595,774.63751,"No results","Full match","No results",NA,NA,NA,NA,37736145.63,38041290.58,37271924.56,33648669.29,74284063.1199999,17868434.03,25.0805017921313,25.1673641910912,-0.0868623989599371,0.897261573253202,0.576497540412621,"stable",0.124432275725151
"(2S)-2-(2-hydroxypropan-2-yl)-2H,3H,7H-furo[3,2-g]chromen-7-one","Com_6011_pos","(2S)-2-(2-hydroxypropan-2-yl)-2H,3H,7H-furo[3,2-g]chromen-7-one","C14 H14 O4",246.08716,5.947,247.09444,"Invalid mass","No results","No results",NA,NA,NA,NA,10604676.95,9770565.35399999,432768.5302,6764370.78600001,7545705.341,9237811.99099999,22.8919561331102,21.7604813393073,1.13147479380286,0.534350106070227,0.460811220684439,"stable",0.594301652842684
"PC 40:6","Com_6016_pos","PC 40:6","C48 H84 N O8 P",855.57559,10.501,856.58287,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",11245017.12,12097457.14,17281690.72,6579782.972,6378895.18099999,2936413.154,22.2467024162915,23.6645746819049,-1.41787226561339,0.0459239559375899,0.220533998496783,"down",1.46415821203124
"PC 38:5","Com_6035_pos","PC 38:5","C46 H82 N O8 P",829.5604,9.833,830.56768,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",45761360.42,43383787.37,42560105.79,22368267.15,22070998.97,24658782.77,24.4553990015795,25.3870925587276,-0.93169355714813,0.000300683438094849,0.0684318999896798,"down",1.69469787028376
"6-(3-hydroxybutan-2-yl)-5-(hydroxymethyl)-4-methoxy-2H-pyran-2-one","Com_6043_pos","6-(3-hydroxybutan-2-yl)-5-(hydroxymethyl)-4-methoxy-2H-pyran-2-one","C11 H16 O5",250.08216,5.8,251.08945,"Invalid mass","No results","No results",NA,NA,NA,NA,3098421.032,3036778.7,3358303.891,2159329.8,2757704.404,3864164.857,21.4396379279349,21.5921711569067,-0.152533228971791,0.5969089398007,0.480273969762632,"stable",0.503283172665543
"3-(4-cyanophenyl)prop-2-ynyl thiophene-2-carboxylate","Com_6083_pos","3-(4-cyanophenyl)prop-2-ynyl thiophene-2-carboxylate","C15 H9 N O2 S",284.06218,1.488,285.0693,"Invalid mass","No results","No results",NA,NA,NA,NA,9066719.01700001,8839037.547,8822494.572,7378323.478,9380930.94700001,1523198.456,22.1716112567531,23.086787402993,-0.915176146239887,0.381692067551257,0.409785023204658,"stable",0.830429330356232
"PC O-38:10","Com_6132_pos","PC O-38:10","C46 H74 N O7 P",783.50805,10.494,784.51565,"No results","Invalid mass","No results",NA,NA,NA,NA,32891102.16,1899778.24,29383689.22,322816.6673,346859.4845,2146658.654,19.2460029076575,23.545701938799,-4.29969903114148,0.0651300480905957,0.235351626887751,"stable",1.36586294345743
"6-(tert-butyl)thieno[3,2-d]pyrimidin-4(3H)-one","Com_6141_pos","6-(tert-butyl)thieno[3,2-d]pyrimidin-4(3H)-one","C10 H12 N2 O S",208.07139,5.469,209.07866,"Invalid mass","No results","No results",NA,NA,NA,NA,5116896.902,4744197.861,6524067.154,5532235.146,5670396.706,5032742.431,22.3657875408473,22.3673035618718,-0.00151602102454618,0.992583016328918,0.600938000267389,"stable",0.00873593544523762
"2-(methylsulfonyl)-1,2,3,4-tetrahydroisoquinoline","Com_6171_pos","2-(methylsulfonyl)-1,2,3,4-tetrahydroisoquinoline","C10 H13 N O2 S",211.06686,4.69,212.07414,"Full match","No results","No results",NA,NA,NA,NA,1202537.113,1128026.268,1097511.617,872977.499400001,876062.452000001,613377.979299999,19.5675586619068,20.1229413339163,-0.555382672009529,0.0760626050403416,0.241410697956988,"stable",1.44534400518732
"4-oxododecanedioic acid","Com_6177_pos","4-oxododecanedioic acid","C12 H20 O5",266.11341,5.941,267.1207,"Invalid mass","No results","No results",NA,NA,NA,NA,13585524.25,12932819.02,6241629.315,11621392.11,7060086.23400001,17770328.51,23.4348336507452,23.2978638651194,0.136969785625833,0.808469694108354,0.550875207680342,"stable",0.219393216713616
"3-(3,4,5-trimethoxyphenyl)propanoic acid","Com_6197_pos","3-(3,4,5-trimethoxyphenyl)propanoic acid","C12 H16 O5",222.08712,5.698,223.0944,"Invalid mass","No results","No results",NA,NA,NA,NA,9276445.84299999,7674624.49599999,7429275.465,10980160.1,6729811.51600001,8337669.061,23.0205810340779,22.9471985173343,0.0733825167436244,0.768861316196811,0.538417861469093,"stable",0.2720022239605
"2-Hydroxybutyric acid","Com_6210_pos","2-Hydroxybutyric acid","C4 H8 O3",104.04756,2.684,231.08432,"No results","No results","Full match","Organic acids and derivatives","Hydroxy acids and derivatives","Beta hydroxy acids and derivatives","Beta hydroxy acids and derivatives",7286334.64800001,7798742.527,6019798.181,5898285.209,8317229.228,8033366.14299999,22.8057029733116,22.7376185356603,0.0680844376512617,0.744176152467331,0.530298356728981,"stable",0.296424280429306
"N-butyl-2-methyl-5-(piperidinosulfonyl)-3-furamide","Com_6290_pos","N-butyl-2-methyl-5-(piperidinosulfonyl)-3-furamide","C15 H24 N2 O4 S",328.14659,5.685,346.1803,"Full match","No results","No results",NA,NA,NA,NA,502159.2725,677657.250800001,637949.543300001,681975.4808,275451.7289,205245.7231,18.3659309905501,19.1970215112514,-0.831090520701295,0.248381765010058,0.347566727071684,"stable",1.04457345850235
"PC O-35:6","Com_6324_pos","PC O-35:6","C43 H76 N O7 P",749.5314,11.068,750.53868,"No results","Invalid mass","No results",NA,NA,NA,NA,2028749.516,2940029.167,5813496.667,1757377.136,2909903.098,1993251.914,21.0480749009252,21.636844364799,-0.588769463873739,0.322598634742521,0.385277655741859,"stable",0.872478545246535
"L-Methionine sulfone","Com_6345_pos","L-Methionine sulfone","C5 H11 N O4 S",181.04123,1.391,182.04851,"No results","No results","Full match",NA,NA,NA,NA,1175185.538,1358939.104,1782222.027,5872041.863,3225455.422,3006141.165,21.8753278658643,20.4345840468721,1.44074381899219,0.0236845334928441,0.197751566220081,"up",1.53374233154097
"NPH","Com_6415_pos","NPH","C15 H22 N6 O5",366.1601,8.321,367.16737,"Invalid mass","No results","No results",NA,NA,NA,NA,2761334.409,2656564.977,2405177.379,1460127.084,1617866.461,2726138.21,20.8272502958556,21.311925539316,-0.48467524346043,0.220822870096176,0.337519250527171,"stable",1.10639168731115
"TLK","Com_6429_pos","TLK","C16 H32 N4 O5",360.23934,6.39,361.24661,"Invalid mass","No results","No results",NA,NA,NA,NA,6582749.57600001,7373050.099,5610604.56200001,5566443.705,6859908.087,9266291.42100001,22.7538809737118,22.6279379392083,0.125943034503507,0.638180791496837,0.491922187485212,"stable",0.430087068804694
"6,7,8-trimethoxy-2-(2-phenoxy-3-pyridyl)-4H-3,1-benzoxazin-4-one","Com_6476_pos","6,7,8-trimethoxy-2-(2-phenoxy-3-pyridyl)-4H-3,1-benzoxazin-4-one","C22 H18 N2 O6",444.07745,11.023,445.08472,"Invalid mass","No results","No results",NA,NA,NA,NA,497431.0958,6567522.055,6190045.42600001,3881087.937,6253672.80199999,7837486.92199999,22.4554205661492,21.3775244824422,1.07789608370695,0.47493440453801,0.439766113744166,"stable",0.670592007525925
