"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_2w_1","OCI_M2_2w_2","OCI_M2_2w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"Methandrostenolone","Com_5226_pos","Methandrostenolone","C20 H28 O2",300.20937,9.046,323.19858,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives",4461315.658,3521809.999,4404841.783,4161076.675,3418156.412,5490918.153,22.0273094675287,21.9691940716761,0.0581153958526031,0.70063358770139,0.623162224984036,"stable",0.23990887135402
"PC 16:0_17:1","Com_5274_pos","PC 16:0_17:1","C41 H80 N O8 P",745.55979,10.074,746.56707,"No results","Full match","No results",NA,NA,NA,NA,12061476.54,8559843.97700001,21409871.12,9513617.52,11808395.53,11772972.06,23.3879491485701,23.6349430130162,-0.246993864446054,0.587781715919265,0.581117539421403,"stable",0.558648518002899
"3-(dimethylamino)-1-(5-methyl-3-phenyl-4-isoxazolyl)-2-propen-1-one","Com_5282_pos","3-(dimethylamino)-1-(5-methyl-3-phenyl-4-isoxazolyl)-2-propen-1-one","C15 H16 N2 O2",278.10056,1.667,279.10779,"Invalid mass","No results","No results",NA,NA,NA,NA,16883122.04,9365993.758,14139096.8,14615698.54,13022650.91,14189485.11,23.7312847235057,23.6404218838625,0.0908628396432078,0.696806475920394,0.621875112281722,"stable",0.329572023606766
"16(R)-HETE","Com_5314_pos","16(R)-HETE","C20 H32 O3",342.21758,8.097,343.22486,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Hydroxyeicosatetraenoic acids",7605850.28600001,6549682.077,7879273.019,6204240.964,6395436.257,6044185.367,22.5668503695147,22.8037675514437,-0.236917181929023,0.151428786063261,0.453860246571623,"stable",1.53615640574581
"PC 38:3","Com_5341_pos","PC 38:3","C46 H86 N O8 P",833.59118,11.737,834.59845,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",7142465.876,5277363.657,9704060.10699999,6190986.699,5511907.43199999,6238269.46900001,22.5095241999796,22.7698446114808,-0.260320411501191,0.32994359746939,0.511423264003145,"stable",0.846072351968248
"4-{3-[(3,4-dihydroxyphenyl)methyl]-2-methylbutyl}benzene-1,2-diol","Com_5348_pos","4-{3-[(3,4-dihydroxyphenyl)methyl]-2-methylbutyl}benzene-1,2-diol","C18 H22 O4",302.15037,6.26,303.15766,"Full match","No results","No results",NA,NA,NA,NA,3780470.182,2125692.808,3147587.153,3672343.435,2060229.328,2685306.064,21.379766053472,21.485150277008,-0.105384223536053,0.23074761066344,0.487746206034629,"stable",0.286589017352775
"4-(cyclohexylmethyl)-6-(2-thienyl)-2,3-dihydropyridazin-3-one hydrate","Com_5372_pos","4-(cyclohexylmethyl)-6-(2-thienyl)-2,3-dihydropyridazin-3-one hydrate","C15 H18 N2 O S",137.05965,4.818,297.10867,"Invalid mass","No results","No results",NA,NA,NA,NA,8097455.859,8867703.554,8878266.25900001,7283173.04900001,7867028.795,6580426.549,22.7844242666839,23.037004308068,-0.252580041384057,0.106857527543302,0.418573746020192,"stable",1.55957252778718
"FRH","Com_5379_pos","FRH","C21 H30 N8 O4",458.24154,9.518,459.24882,"Invalid mass","No results","No match",NA,NA,NA,NA,271367.1872,285524.0154,190066.8183,567315.2071,702285.656999999,513636.663999999,19.1686260393738,17.9030954979963,1.26553054137744,0.00722624978582784,0.275320497249884,"up",1.77938061108087
"N-Acetylsphingosine","Com_5395_pos","N-Acetylsphingosine","C20 H39 N O3",341.29336,7.728,364.28256,"Full match","No results","No results","Lipids and lipid-like molecules","Sphingolipids","Ceramides","Ceramides",446886.9756,335572.7415,415474.885200001,412984.8423,353684.4062,472543.0032,18.6459728312004,18.5967394078108,0.0492334233896088,0.630235459360442,0.597990832842683,"stable",0.266261063705959
"LNK","Com_5513_pos","LNK","C16 H31 N5 O5",373.23702,6.758,374.24426,"Invalid mass","No results","No results",NA,NA,NA,NA,267653.0044,253888.081,256336.7431,232431.4025,214679.3534,268282.569,17.8572210632156,17.9838394088156,-0.126618345599972,0.321003560971203,0.509808644016397,"stable",1.03381559815658
"2-(4-fluorophenyl)quinoline","Com_5536_pos","2-(4-fluorophenyl)quinoline","C15 H10 F N",223.07662,7.093,224.0839,"Invalid mass","No results","No results",NA,NA,NA,NA,3670866.586,3203666.055,3607064.976,3038265.309,3017903.609,4304994.972,21.6991706143482,21.7337918576057,-0.0346212432574937,0.843600372919796,0.665674541165315,"stable",0.180909407484239
"2-(2-amino-3-methylbutanamido)-3-phenylpropanoic acid","Com_5552_pos","2-(2-amino-3-methylbutanamido)-3-phenylpropanoic acid","C14 H20 N2 O3",264.14775,5.413,265.15502,"Full match","No results","Full match",NA,NA,NA,NA,4707799.04800001,4275820.628,4694757.4,3105533.222,3953931.371,3806838.545,21.780475974463,22.1190034633999,-0.338527488936911,0.139661803287177,0.446261125587882,"stable",1.55379031654663
"2-chloro-6-(3,5-dimethyl-1H-pyrazol-1-yl)benzonitrile","Com_5564_pos","2-chloro-6-(3,5-dimethyl-1H-pyrazol-1-yl)benzonitrile","C12 H10 Cl N3",231.05441,1.405,232.06168,"Invalid mass","No results","No results",NA,NA,NA,NA,4431053.87199999,4110984.086,4945670.577,3664193.376,5330211.594,4451347.424,22.0788787540756,22.0960018364767,-0.0171230824010813,0.939289557166371,0.689146221784599,"stable",0.0927893294040552
"LPC 15:0-SN1","Com_5567_pos","LPC 15:0-SN1","C23 H48 N O7 P",481.31746,9.097,482.32481,"No results","Full match","Full match",NA,NA,NA,NA,214226.843,195528.6708,207704.3082,333834.2036,229803.2129,252267.326,18.0344685089262,17.6499906654673,0.384477843458939,0.0958881779299425,0.406296556959248,"stable",1.42966567740425
"2-mercapto-5-methyl-6-propylpyrimidin-4-ol","Com_5729_pos","2-mercapto-5-methyl-6-propylpyrimidin-4-ol","C8 H12 N2 O S",184.07018,1.258,185.07746,"Invalid mass","No results","No results",NA,NA,NA,NA,1598252.792,1549760.811,1761784.179,972227.382500001,1487978.481,1698555.728,20.363911198599,20.6400946977172,-0.276183499118233,0.336947647972015,0.512635058095061,"stable",0.916741813122653
"7-(2-aminophenyl)heptanoic acid","Com_5730_pos","7-(2-aminophenyl)heptanoic acid","C13 H19 N O2",221.13938,5.948,222.14666,"Invalid mass","No results","No results",NA,NA,NA,NA,3299564.753,3600107.477,3859417.317,3114964.404,3112114.151,4042325.115,21.6956672409402,21.7711348219676,-0.0754675810274037,0.445263451301096,0.526943001214284,"stable",0.487063769271155
"PC 36:5","Com_5736_pos","PC 36:5","C44 H78 N O8 P",784.49843,10.433,785.50672,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",524260.8277,514523.4172,530701.29,492973.4254,429663.6559,539552.821799999,18.8884677516321,18.9967809903425,-0.108313238710394,0.319781939791645,0.509581821165069,"stable",0.926218742047371
"6-phenyl-3,4-dihydro-1H-2,5-benzoxazocin-1-one","Com_5834_pos","6-phenyl-3,4-dihydro-1H-2,5-benzoxazocin-1-one","C16 H13 N O2",251.09835,6.109,252.10563,"Invalid mass","No results","No results",NA,NA,NA,NA,4118903.247,2906993.459,5006500.798,4603520.207,4297823.474,3893013.112,22.0206455395514,21.9000987937799,0.120546745771538,0.697256617576954,0.622026957468351,"stable",0.460828412732512
"Trigonelline","Com_5854_pos","Trigonelline","C7 H7 N O2",137.04539,1.6,138.05267,"Invalid mass","No results","No results","Alkaloids and derivatives","Not available","Not available","Alkaloids and derivatives",3963393.967,5392660.345,3862038.314,3977664.594,5279780.709,3644100.054,22.0175559728552,22.0539339114084,-0.0363779385531871,0.294694289842005,0.504560083086194,"stable",0.153339701038262
"Bilirubin","Com_5885_pos","Bilirubin","C33 H36 N4 O6",584.264,10.928,585.27131,"Full match","No results","Full match","Organoheterocyclic compounds","Tetrapyrroles and derivatives","Bilirubins","Bilirubins",1884220.231,741224.548699999,522705.9493,982832.335400001,186487.9828,779362.541200001,18.9957480020049,19.7802424534856,-0.784494451480668,0.402819586383263,0.522166031734188,"stable",0.734139864052491
"benzaldehyde 1-(2,4-dinitrophenyl)hydrazone","Com_5905_pos","benzaldehyde 1-(2,4-dinitrophenyl)hydrazone","C13 H10 N4 O4",286.06782,5.51,309.05759,"Invalid mass","No results","No results",NA,NA,NA,NA,1973760.454,2849590.494,2869240.587,2379764.655,3580344.221,1514723.75,21.1615592053111,21.2690253892979,-0.107466183986819,0.816653580308961,0.658411209512954,"stable",0.251583933525339
"Lidocaine N-oxide","Com_5909_pos","Lidocaine N-oxide","C14 H22 N2 O2",250.16843,5.54,251.17571,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids and derivatives",2681999.461,2561989.161,2932115.629,3330991.345,1940523.27,3279516.731,21.4001954273617,21.3757403417128,0.0244550856488388,0.920587057667707,0.684821399561379,"stable",0.0880016011903482
"6-Aminonicotinamide","Com_5911_pos","6-Aminonicotinamide","C6 H7 N3 O",137.0595,3.41,297.10843,"No results","No results","Full match","Organoheterocyclic compounds","Pyridines and derivatives","Pyridinecarboxylic acids and derivatives","Nicotinamides",3492211.206,3860314.531,3703471.889,2709912.272,2885613.295,2413712.702,21.3443612657385,21.8121477698023,-0.467786504063749,0.0257300412760767,0.289294789609328,"down",1.77408468649415
"LPC 32:2","Com_5959_pos","LPC 32:2","C40 H78 N O7 P",737.5341,10.728,738.54137,"No results","Invalid mass","No results",NA,NA,NA,NA,12917515.08,15008208.4,22943975,15675494.51,18116132.85,13838654.21,23.9116598741685,23.971228561258,-0.0595686870894596,0.875220578550323,0.673813262402878,"stable",0.205545407723115
"PC O-36:1","Com_5990_pos","PC O-36:1","C44 H88 N O7 P",773.63093,10.595,774.63751,"No results","Full match","No results",NA,NA,NA,NA,59787525.7299999,40585232.04,50045080.6100001,48003011.7000001,26595974.44,60787531.64,25.346199416469,25.5615058739846,-0.215306457515588,0.497522035797993,0.544230923891138,"stable",0.503537429387343
"(2S)-2-(2-hydroxypropan-2-yl)-2H,3H,7H-furo[3,2-g]chromen-7-one","Com_6011_pos","(2S)-2-(2-hydroxypropan-2-yl)-2H,3H,7H-furo[3,2-g]chromen-7-one","C14 H14 O4",246.08716,5.947,247.09444,"Invalid mass","No results","No results",NA,NA,NA,NA,7282419.448,7879801.98300001,6980211.117,6095454.60500001,5704740.10800001,8165247.76499999,22.6480324522235,22.8135178645714,-0.165485412347973,0.504202155243597,0.546254002412973,"stable",0.839612176808646
"PC 40:6","Com_6016_pos","PC 40:6","C48 H84 N O8 P",855.57559,10.501,856.58287,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",564366.125299999,5000100.92300001,18727515.64,8383072.90299999,11537083.76,15024018.31,23.4331967995098,21.8394846153014,1.59371218420844,0.324718335137791,0.510489103607022,"stable",0.890385296776966
"PC 38:5","Com_6035_pos","PC 38:5","C46 H82 N O8 P",829.5604,9.833,830.56768,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",22144119.93,37794435.59,38349691.18,24851392.26,27711119.94,26955917.95,24.6582945764121,24.921600819635,-0.263306243222992,0.346361744837341,0.514195025061173,"stable",0.84164709679039
"6-(3-hydroxybutan-2-yl)-5-(hydroxymethyl)-4-methoxy-2H-pyran-2-one","Com_6043_pos","6-(3-hydroxybutan-2-yl)-5-(hydroxymethyl)-4-methoxy-2H-pyran-2-one","C11 H16 O5",250.08216,5.8,251.08945,"Invalid mass","No results","No results",NA,NA,NA,NA,3254831.898,2471671.112,1116650.815,282047.7118,2801256.182,3228202.522,20.3818406208617,20.9873178813708,-0.605477260509122,0.727666370080009,0.632010056911828,"stable",0.451951584521071
"3-(4-cyanophenyl)prop-2-ynyl thiophene-2-carboxylate","Com_6083_pos","3-(4-cyanophenyl)prop-2-ynyl thiophene-2-carboxylate","C15 H9 N O2 S",284.06218,1.488,285.0693,"Invalid mass","No results","No results",NA,NA,NA,NA,6307406.653,6950261.91,6803988.919,5882517.364,6873487.71300001,6418379.75300001,22.6047969545743,22.6717335980294,-0.0669366434550938,0.122708289809917,0.433360243199815,"stable",0.748489722491151
"PC O-38:10","Com_6132_pos","PC O-38:10","C46 H74 N O7 P",783.50805,10.494,784.51565,"No results","Invalid mass","No results",NA,NA,NA,NA,1244709.122,309902.2887,318189.6487,296922.5262,258790.4571,317100.9058,18.1452447963725,18.9227861555758,-0.777541359203294,0.353753250168799,0.515367870168262,"stable",0.951220732097039
"6-(tert-butyl)thieno[3,2-d]pyrimidin-4(3H)-one","Com_6141_pos","6-(tert-butyl)thieno[3,2-d]pyrimidin-4(3H)-one","C10 H12 N2 O S",208.07139,5.469,209.07866,"Invalid mass","No results","No results",NA,NA,NA,NA,7438111.523,7211455.881,8590914.333,6939815.97699999,6058152.661,9851920.44800001,22.829628675753,22.8809147731921,-0.0512860974390215,0.734875846343185,0.634299977325388,"stable",0.216037351555566
"2-(methylsulfonyl)-1,2,3,4-tetrahydroisoquinoline","Com_6171_pos","2-(methylsulfonyl)-1,2,3,4-tetrahydroisoquinoline","C10 H13 N O2 S",211.06686,4.69,212.07414,"Full match","No results","No results",NA,NA,NA,NA,7620053.99799999,9410177.638,4024572.541,11527506.24,15409013.19,10680045.14,23.5614208856931,22.6558548152756,0.905566070417532,0.0701506287667922,0.368130372014663,"stable",1.41405690028641
"4-oxododecanedioic acid","Com_6177_pos","4-oxododecanedioic acid","C12 H20 O5",266.11341,5.941,267.1207,"Invalid mass","No results","No results",NA,NA,NA,NA,10796911.76,10472767.1,11741349.79,12175820.96,9472468.75999999,13749496.3,23.4752333974173,23.3897832201073,0.0854501773100047,0.53867392878017,0.559742597525792,"stable",0.471941549529384
"3-(3,4,5-trimethoxyphenyl)propanoic acid","Com_6197_pos","3-(3,4,5-trimethoxyphenyl)propanoic acid","C12 H16 O5",222.08712,5.698,223.0944,"Invalid mass","No results","No results",NA,NA,NA,NA,7434250.53799999,6024075.992,8015491.25,6718720.304,5886085.52600001,7572988.353,22.6736877986657,22.7608079760735,-0.087120177407769,0.116129091463464,0.427591131743703,"stable",0.491193217443902
"2-Hydroxybutyric acid","Com_6210_pos","2-Hydroxybutyric acid","C4 H8 O3",104.04756,2.684,231.08432,"No results","No results","Full match","Organic acids and derivatives","Hydroxy acids and derivatives","Beta hydroxy acids and derivatives","Beta hydroxy acids and derivatives",2566124.295,6541536.604,7319533.99299999,6319437.025,5438971.98700001,7369844.022,22.5931566096877,22.2452260413869,0.347930568300793,0.545947087280236,0.563044940880569,"stable",0.626172176169789
"N-butyl-2-methyl-5-(piperidinosulfonyl)-3-furamide","Com_6290_pos","N-butyl-2-methyl-5-(piperidinosulfonyl)-3-furamide","C15 H24 N2 O4 S",328.14659,5.685,346.1803,"Full match","No results","No results",NA,NA,NA,NA,4973689.954,2456375.838,3955064.468,3359334.151,1490921.846,2198335.498,21.0851657425724,21.7964182709981,-0.711252528425636,0.012811165487694,0.283625548169422,"down",1.16916974136661
"PC O-35:6","Com_6324_pos","PC O-35:6","C43 H76 N O7 P",749.5314,11.068,750.53868,"No results","Invalid mass","No results",NA,NA,NA,NA,2409199.905,3146795.227,758253.8751,4050105.882,2361840.849,1444847.283,21.1944980323833,20.7726319955133,0.421866036870025,0.422008468834232,0.524433860139765,"stable",0.504207273907739
"L-Methionine sulfone","Com_6345_pos","L-Methionine sulfone","C5 H11 N O4 S",181.04123,1.391,182.04851,"No results","No results","Full match",NA,NA,NA,NA,2010953.054,1800972.447,2817327.372,3122102.552,2588216.225,2800848.71,21.4316819465899,21.0485628112135,0.383119135376401,0.193243943152492,0.4746169267981,"stable",1.27636418832709
"NPH","Com_6415_pos","NPH","C15 H22 N6 O5",366.1601,8.321,367.16737,"Invalid mass","No results","No results",NA,NA,NA,NA,3593909.852,3260042.693,3778797.244,4107691.213,2221632.936,3854109.892,21.6436838734744,21.7543592994519,-0.110675425977512,0.673200103299618,0.613737388802003,"stable",0.356394134311029
"TLK","Com_6429_pos","TLK","C16 H32 N4 O5",360.23934,6.39,361.24661,"Invalid mass","No results","No results",NA,NA,NA,NA,7958209.03699999,7619294.31500001,7810720.41800001,6903115.43700001,4941521.31299999,5439009.998,22.4434175528852,22.8940875024902,-0.450669949605004,0.0703116314421418,0.368343308996375,"stable",1.59178519040573
"6,7,8-trimethoxy-2-(2-phenoxy-3-pyridyl)-4H-3,1-benzoxazin-4-one","Com_6476_pos","6,7,8-trimethoxy-2-(2-phenoxy-3-pyridyl)-4H-3,1-benzoxazin-4-one","C22 H18 N2 O6",444.07745,11.023,445.08472,"Invalid mass","No results","No results",NA,NA,NA,NA,4421032.681,4101619.78,5357172.016,4505919.063,802096.362900001,5441864.117,21.364158505484,22.1322514960565,-0.76809299057248,0.434992074024699,0.525864896303535,"stable",0.751836154964959
"(3S,9aS)-3-benzyl-octahydro-1H-pyrido[1,2-a]pyrazin-1-one","Com_6499_pos","(3S,9aS)-3-benzyl-octahydro-1H-pyrido[1,2-a]pyrazin-1-one","C15 H20 N2 O",266.13799,2.562,267.14527,"Invalid mass","No results","No results",NA,NA,NA,NA,4126406.157,1446979.125,2538455.797,1172561.153,1858951.793,2214031.227,20.6885112675189,21.2388622619412,-0.550350994422256,0.487877058926113,0.541239904838276,"stable",0.890685137155983
"D-Raffinose","Com_6546_pos","D-Raffinose","C18 H32 O16",526.15128,1.446,527.15856,"Invalid mass","No results","No results","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Oligosaccharides",878339.992499999,1329618.534,1902250.089,940640.7912,2513564.383,1976440.31,20.6730201793116,20.3154254781649,0.357594701146766,0.330895647912173,0.511590652339261,"stable",0.599712283674804
"Dl-2-Amino-3-phosphonopropionic acid","Com_6584_pos","Dl-2-Amino-3-phosphonopropionic acid","C3 H8 N O5 P",169.01471,1.317,170.02199,"No results","No results","Full match",NA,NA,NA,NA,1418309.316,1213933.482,1454432.491,2636010.884,2537685,2614562.528,21.3077148694657,20.3730078711882,0.934706998277473,0.00495374099326939,0.267090500042669,"up",1.86176191245814
"N-Methyldioctylamine","Com_6625_pos","N-Methyldioctylamine","C17 H37 N",255.29283,8.599,256.30011,"Full match","No results","No results",NA,NA,NA,NA,218642.7155,291523.2521,271079.4793,280133.5654,1751981.1,4864853.125,20.350091976751,17.9799411900527,2.37015078669829,0.165051091174137,0.461559465970116,"stable",1.32253797662507
"SM 9:1;2O/32:4","Com_6649_pos","SM 9:1;2O/32:4","C46 H85 N2 O6 P",792.61095,11.584,793.61823,"No results","Full match","No results",NA,NA,NA,NA,820088.319400001,788585.642400001,1505377.582,740651.658999999,582159.8314,889432.591600001,19.4706723900019,19.9186738811289,-0.448001491126949,0.126784705411921,0.436704095940812,"stable",1.01931069959609
