"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","MV4_11_WT_1","MV4_11_WT_2","MV4_11_WT_3","MV4_11_2w_1","MV4_11_2w_2","MV4_11_2w_3","MV4_11_6w_1","MV4_11_6w_2","MV4_11_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"LPC 34:2","Com_4636_pos","LPC 34:2","C42 H82 N O7 P",765.56011,11.238,766.56738,"No results","Invalid mass","No results",NA,NA,NA,NA,143384.2042,134100.4446,132842.0888,138068.1026,178251.8095,171287.6802,162447.8914,159785.9375,212070.1832,17.3657033786307,17.0606112853965,0.305092093234212,0.0134669172976879,0.107768310591223,"up",1.50705308686791
"PC O-33:4","Com_4644_pos","PC O-33:4","C41 H76 N O7 P",725.5355,10.802,726.54278,"No results","Full match","No results",NA,NA,NA,NA,4801433.474,3266242.776,4459101.834,1212324.86,4764636.089,5905066.151,4415020.764,4305557.215,1912725.579,21.6442928490078,21.9741853575294,-0.329892508521574,0.442031071570269,0.560244622235211,"stable",0.492061345775766
"4-Methyl-2-Oxopentanoic Acid","Com_4664_pos","4-Methyl-2-Oxopentanoic Acid","C6 H10 O3",130.06357,3.551,131.07085,"No results","No results","Full match",NA,NA,NA,NA,1097034.623,62644.82946,2905250.3,546338.0727,617274.9726,1523398.752,2481761.268,55650.84398,2503148.197,19.5160352557656,19.1567721595139,0.359263096251645,0.859135155278722,0.712324605827516,"stable",0.181921797714699
"ILK","Com_4697_pos","ILK","C18 H36 N4 O4",186.13718,4.724,187.14442,"Invalid mass","No results","No results",NA,NA,NA,NA,3750569.112,2402441.31,2876884.591,2168022.989,3273577.531,1923292.352,1304020.668,2514240.234,10167806.46,21.4032105843755,21.4969412564983,-0.0937306721227635,0.843223458780715,0.708478658821733,"stable",0.126210139992437
"3-Methoxy prostaglandin F1α","Com_4719_pos","3-Methoxy prostaglandin F1α","C21 H38 O6",408.24513,8.852,409.25241,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",419490.6675,399739.6157,2616510.562,375652.7976,437921.4602,424178.8485,408437.1632,401115.9533,7648704.35499999,19.3456440823312,19.5353976240914,-0.18975354176025,0.874594637910038,0.715965288522223,"stable",0.133677104110072
"Paraxanthine","Com_4734_pos","Paraxanthine","C7 H8 N4 O2",180.06345,1.722,198.09721,"Invalid mass","No match","No match","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","Xanthines",19710747.07,17608128.75,15871679.87,16383087.23,16675010.95,14084591.83,4317554.239,15005320.01,9383287.9,23.457819737179,24.0740562940118,-0.616236556832732,0.10589782246642,0.272195551574485,"stable",1.00678205735444
"3,5-di(2-furylmethylidene)tetrahydro-2H-pyran-4-one","Com_4794_pos","3,5-di(2-furylmethylidene)tetrahydro-2H-pyran-4-one","C15 H12 O4",256.0696,2.404,257.07688,"Invalid mass","No results","No results",NA,NA,NA,NA,1400637.703,1463376.912,3239076.572,3566867.533,1460186.69,1488995.568,1028921.257,1755805.269,8601754.70599999,21.0837429608624,20.8418911708677,0.241851789994776,0.702102688214665,0.669263174272082,"stable",0.278881928513431
"Scopolamine","Com_4826_pos","Scopolamine","C17 H21 N O4",303.15094,6.247,304.15822,"Invalid mass","No results","No results","Organic acids and derivatives","Hydroxy acids and derivatives","Beta hydroxy acids and derivatives","Beta hydroxy acids and derivatives",1217590.401,325506.2604,287131.8472,2894091.96,3324143.221,3018365.24,4989488.288,2771761.647,768778.088299999,21.3099343832398,18.8864256850312,2.42350869820866,0.0438135430232661,0.184356815829089,"up",1.75984411285786
"CAR 18:1","Com_4846_pos","CAR 18:1","C25 H48 N O4",443.36168,8.54,426.35843,"No results","Invalid mass","No results",NA,NA,NA,NA,207337.8272,530071.692,857658.767399999,1945131.321,383759.3569,1222907.505,6182123.878,2409921.624,1638918.246,20.6779501295624,18.7958320109918,1.88211811857062,0.0652365006650599,0.222932476795442,"stable",1.39471630274534
"PC 34:2","Com_4877_pos","PC 34:2","C42 H80 N O8 P",779.54448,9.041,780.55176,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",65152465.7399999,83765543.2600001,51690199.51,41904239.99,66266142.44,112130634.2,109135345.4,51896452.5,21705762.75,25.7908695468756,25.966852486673,-0.175982939797386,0.686580079073314,0.664295905573008,"stable",0.264676072358773
"L-Tryptophan","Com_4890_pos","L-Tryptophan","C11 H12 N2 O2",204.09439,6.753,205.10167,"No results","Invalid mass","No results","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","Indolyl carboxylic acids and derivatives",9494844.45299999,8912538.526,7372540.18099999,8826453.034,8899761.199,6070052.206,8134719.09200001,6503250.496,5168233.463,22.7636075882424,23.0266160873109,-0.263008499068494,0.171903760703667,0.341805347034866,"stable",0.963286966548766
"N4-(4-chloro-2,5-dimethoxyphenyl)morpholine-4-carbothioamide","Com_4928_pos","N4-(4-chloro-2,5-dimethoxyphenyl)morpholine-4-carbothioamide","C13 H17 Cl N2 O3 S",332.03653,1.343,333.04355,"Invalid mass","No results","No results",NA,NA,NA,NA,2398787.709,2048892.208,1095247.984,3523176.12,1862200.096,1783352.345,873774.119800001,1154569.415,873184.2339,20.4924888439473,20.7410376130702,-0.248548769122902,0.61793757774492,0.640414160450521,"stable",0.395442253493887
"Heptadecanoic Acid","Com_5018_pos","Heptadecanoic Acid","C17 H34 O2",292.23439,6.943,293.24165,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",4927036.124,7800456.645,4007554.221,5544154.482,4576135.676,8332374.75900001,5823218.03599999,4936110.957,6908248.69200001,22.4911246516697,22.3539021266383,0.137222525031437,0.691344170465166,0.665836221600241,"stable",0.423292607692311
"Norlidocaine","Com_5020_pos","Norlidocaine","C12 H18 N2 O",206.14228,5.393,207.14957,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acid amides",3766916.733,4041204.297,4541129.942,3896776.294,4973199.623,4530138.22,3851080.447,3643113.858,3101705.278,21.9148198154073,21.9686421523473,-0.0538223369399411,0.681468908165928,0.662627504524947,"stable",0.293624450194896
"LPE 38:6","Com_5025_pos","LPE 38:6","C43 H76 N O7 P",749.53583,10.16,750.54319,"No results","Full match","No results",NA,NA,NA,NA,7894735.86,5402538.82499999,4816500.553,3396158.809,3602460.275,8066504.024,2790360.344,1897899.036,3082672.717,21.7072129717903,22.4924065239791,-0.785193552188726,0.0634048663024793,0.220182984424077,"stable",1.24809923346685
"Zaleplon-d4","Com_5091_pos","Zaleplon-d4","C17 H11 [2]H4 N5 O",309.14831,5.518,310.15558,"Invalid mass","No results","No results",NA,NA,NA,NA,3648316.941,4204364.268,3936680.622,4111199.663,3311561.054,2945534.634,943559.669,3311638.566,3114099.994,21.3662596637869,21.9036013727057,-0.537341708918756,0.146456153100918,0.315595751642291,"stable",0.89947954580933
"(-)-Epigallocatechin","Com_5117_pos","(-)-Epigallocatechin","C15 H14 O7",634.13396,1.92,635.14123,"Invalid mass","No results","No results","Phenylpropanoids and polyketides","Flavonoids","Flavans","Epigallocatechins",3761962.105,3244939.433,781172.1707,854212.732599999,2319428.808,2489517.591,3810408.402,2623369.718,621972.3752,20.7546672812554,21.0160316779989,-0.261364396743495,0.772812096917315,0.690147862439242,"stable",0.279143687887836
"Quinidine","Com_5129_pos","Quinidine","C20 H24 N2 O2",302.19991,5.93,325.18915,"Invalid mass","No results","No results","Alkaloids and derivatives","Cinchona alkaloids","Not available","Cinchona alkaloids",349780.9451,308081.7297,1919299.864,316713.5347,339672.5261,345386.4402,296962.584,312318.7533,4554514.436,18.9326505104709,19.1737314915973,-0.241080981126398,0.830968766068847,0.705445803222645,"stable",0.184853734006462
"Methandrostenolone","Com_5226_pos","Methandrostenolone","C20 H28 O2",300.20937,9.046,323.19858,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives",4715026.57,4476551.394,3283071.743,4028561.661,4042439.759,4733762.014,3921285.764,4812671.67,2135381.128,21.8650913465924,21.9698018782934,-0.104710531700992,0.67722255421881,0.66122873497438,"stable",0.3117161367017
"PC 16:0_17:1","Com_5274_pos","PC 16:0_17:1","C41 H80 N O8 P",745.55979,10.074,746.56707,"No results","Full match","No results",NA,NA,NA,NA,15700519,19648092.09,24202815.67,16791278.58,28315741.56,45346092.97,34277587.91,20515965.28,15481364.17,24.565969978334,24.2202887885363,0.345681189797649,0.298933053489526,0.462817363418935,"stable",0.713664077549547
"3-(dimethylamino)-1-(5-methyl-3-phenyl-4-isoxazolyl)-2-propen-1-one","Com_5282_pos","3-(dimethylamino)-1-(5-methyl-3-phenyl-4-isoxazolyl)-2-propen-1-one","C15 H16 N2 O2",278.10056,1.667,279.10779,"Invalid mass","No results","No results",NA,NA,NA,NA,15924652.63,15267326.85,12985605.58,10624697.05,14314023.14,8851839.16599999,12169039.25,13098551.34,12924502.76,23.4987685603807,23.8063708913559,-0.307602330975229,0.0623574320081732,0.218570258063064,"stable",1.29662290012197
"16(R)-HETE","Com_5314_pos","16(R)-HETE","C20 H32 O3",342.21758,8.097,343.22486,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Hydroxyeicosatetraenoic acids",6729739.812,7087055.732,5887071.004,8031531.39100001,8116952.526,5798665.57000001,8033645.774,5970813.77299999,4130144.8,22.6303200679866,22.6426642860772,-0.0123442180906572,0.946708866845555,0.731798441862113,"stable",0.0432693787874602
"PC 38:3","Com_5341_pos","PC 38:3","C46 H86 N O8 P",833.59118,11.737,834.59845,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",9729409.26900001,26053515.14,11742956.42,6037188.13599999,8351697.26499999,7304376.369,3604996.125,1944563.126,2014029.877,21.9889412602359,23.7780626044877,-1.78912134425178,0.0267196473062368,0.148904494913643,"down",1.62793869859219
"4-{3-[(3,4-dihydroxyphenyl)methyl]-2-methylbutyl}benzene-1,2-diol","Com_5348_pos","4-{3-[(3,4-dihydroxyphenyl)methyl]-2-methylbutyl}benzene-1,2-diol","C18 H22 O4",302.15037,6.26,303.15766,"Full match","No results","No results",NA,NA,NA,NA,373397.5751,669563.952299999,2802692.687,1750711.89,499701.5085,439505.172500001,1620408.955,587256.8585,2228140.538,19.8824508974203,19.7605324993934,0.121918398026903,0.907249432437582,0.723360428776911,"stable",0.120929127914478
"4-(cyclohexylmethyl)-6-(2-thienyl)-2,3-dihydropyridazin-3-one hydrate","Com_5372_pos","4-(cyclohexylmethyl)-6-(2-thienyl)-2,3-dihydropyridazin-3-one hydrate","C15 H18 N2 O S",137.05965,4.818,297.10867,"Invalid mass","No results","No results",NA,NA,NA,NA,7878599.408,8365066.86300001,4121700.849,6423373.81199999,5828132.502,5731408.12800001,3681700.751,6630217.842,4509349.28,22.3528356476043,22.6267539202116,-0.273918272607254,0.500485775606993,0.590577659646269,"stable",0.742746137486724
"FRH","Com_5379_pos","FRH","C21 H30 N8 O4",458.24154,9.518,459.24882,"Invalid mass","No results","No match",NA,NA,NA,NA,779516.8012,1066286.996,2882640.875,2298301.186,1168208.278,1181358.726,1484014.955,2065731.696,3714887.836,20.7940335134906,20.3517815479458,0.442251965544859,0.533042554550514,0.605724649444395,"stable",0.658425780436384
"N-Acetylsphingosine","Com_5395_pos","N-Acetylsphingosine","C20 H39 N O3",341.29336,7.728,364.28256,"Full match","No results","No results","Lipids and lipid-like molecules","Sphingolipids","Ceramides","Ceramides",386607.539,368858.536,1935179.833,357163.5817,430079.7877,408706.0244,338359.103,391636.5963,5296237.76,19.1808437399711,19.3124181837891,-0.131574443818081,0.901734076838569,0.722138545092294,"stable",0.10373455373313
"LNK","Com_5513_pos","LNK","C16 H31 N5 O5",373.23702,6.758,374.24426,"Invalid mass","No results","No results",NA,NA,NA,NA,290602.5183,246263.8496,279628.3443,218095.3821,247480.7926,233380.1815,230973.7003,227752.121,182960.2729,17.7632540307105,18.050561365516,-0.287307334805512,0.0296511753277725,0.156345570985552,"down",1.61779301082605
"2-(4-fluorophenyl)quinoline","Com_5536_pos","2-(4-fluorophenyl)quinoline","C15 H10 F N",223.07662,7.093,224.0839,"Invalid mass","No results","No results",NA,NA,NA,NA,4683724.417,4235217.544,4444560.628,3949107.688,5062694.842,3945264.003,5728989.31699999,4460735.587,4672271.062,22.1317752919922,22.0856129278204,0.046162364171817,0.643281101525712,0.649617092833097,"stable",0.298685190245967
"2-(2-amino-3-methylbutanamido)-3-phenylpropanoic acid","Com_5552_pos","2-(2-amino-3-methylbutanamido)-3-phenylpropanoic acid","C14 H20 N2 O3",264.14775,5.413,265.15502,"Full match","No results","Full match",NA,NA,NA,NA,3716106.341,4191211.269,6008730.503,3996045.466,4129204.787,4166093.675,4520985.833,4651072.471,6235252.23000001,22.1211987334842,22.1143083193566,0.00689041412758939,0.977996063792273,0.738131663417659,"stable",0.0293897111714298
"2-chloro-6-(3,5-dimethyl-1H-pyrazol-1-yl)benzonitrile","Com_5564_pos","2-chloro-6-(3,5-dimethyl-1H-pyrazol-1-yl)benzonitrile","C12 H10 Cl N3",231.05441,1.405,232.06168,"Invalid mass","No results","No results",NA,NA,NA,NA,1610324.464,12883456.07,71765103.38,14201718.12,11616836.88,22058125.76,12214006.87,7648990.125,80048288.48,24.0478868797525,23.4449051495297,0.602981730222833,0.745628343912584,0.682438735920306,"stable",0.395106254976509
"LPC 15:0-SN1","Com_5567_pos","LPC 15:0-SN1","C23 H48 N O7 P",481.31746,9.097,482.32481,"No results","Full match","Full match",NA,NA,NA,NA,874755.066499999,1164521.884,2153996.128,1498433.361,1202056.043,1236906.721,386643.9366,1750812.07,4419853.018,20.3877012216012,20.3094700454493,0.0782311761519239,0.900188309565511,0.721794153607355,"stable",0.0907800616874886
"2-mercapto-5-methyl-6-propylpyrimidin-4-ol","Com_5729_pos","2-mercapto-5-methyl-6-propylpyrimidin-4-ol","C8 H12 N2 O S",184.07018,1.258,185.07746,"Invalid mass","No results","No results",NA,NA,NA,NA,7936508.794,4401230.575,7869781.151,3637379.761,739453.281300001,3169106.884,1270864.539,3780046.344,2739929.699,21.066545209944,22.6324802321419,-1.56593502219792,0.014467758268573,0.111465860954036,"down",1.5509197444107
"7-(2-aminophenyl)heptanoic acid","Com_5730_pos","7-(2-aminophenyl)heptanoic acid","C13 H19 N O2",221.13938,5.948,222.14666,"Invalid mass","No results","No results",NA,NA,NA,NA,3111985.866,3486850.029,3057939.969,3971038.559,4380707.976,4041200.238,5634811.846,3974698.019,3070308.755,21.9714120172915,21.6156752051751,0.35573681211644,0.0295073392165181,0.155999213243497,"up",1.35837963733467
"PC 36:5","Com_5736_pos","PC 36:5","C44 H78 N O8 P",784.49843,10.433,785.50672,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",518078.8192,488123.6735,509372.4203,2312713.168,12879560.27,2821435.518,501586.3154,477974.6184,2667559.801,20.8895891661717,18.9460201987748,1.94356896739683,0.0444244362891266,0.185427543313719,"up",1.25594145333931
"6-phenyl-3,4-dihydro-1H-2,5-benzoxazocin-1-one","Com_5834_pos","6-phenyl-3,4-dihydro-1H-2,5-benzoxazocin-1-one","C16 H13 N O2",251.09835,6.109,252.10563,"Invalid mass","No results","No results",NA,NA,NA,NA,1439061.233,1802758.379,3068551.379,2520199.614,1512651.542,957853.445,1153812.51,1704059.829,2916140.242,20.6628918083489,20.9291991587432,-0.266307350394257,0.549309319284012,0.61288047310068,"stable",0.505686755302636
"Trigonelline","Com_5854_pos","Trigonelline","C7 H7 N O2",137.04539,1.6,138.05267,"Invalid mass","No results","No results","Alkaloids and derivatives","Not available","Not available","Alkaloids and derivatives",4399957.19,3229241.639,1938156.419,3874960.159,4065398.08,3912105.374,5987144.352,3341354.972,2968106.198,21.9044631289202,21.5260252008885,0.378437928031662,0.392019223760447,0.530483547214977,"stable",0.939556502061853
"Bilirubin","Com_5885_pos","Bilirubin","C33 H36 N4 O6",584.264,10.928,585.27131,"Full match","No results","Full match","Organoheterocyclic compounds","Tetrapyrroles and derivatives","Bilirubins","Bilirubins",676411.552200001,785203.157499999,2562134.136,631361.7484,639355.257399999,1340456.153,1006347.645,1561050.299,4163598.505,20.2354734419142,20.0797209330359,0.155752508878244,0.842701834028984,0.708350837584483,"stable",0.179349273598281
"benzaldehyde 1-(2,4-dinitrophenyl)hydrazone","Com_5905_pos","benzaldehyde 1-(2,4-dinitrophenyl)hydrazone","C13 H10 N4 O4",286.06782,5.51,309.05759,"Invalid mass","No results","No results",NA,NA,NA,NA,396262.8721,1466558.971,2990231.547,4262833.078,1443543.968,591301.9785,307805.1294,1062354.651,3190677.624,20.2523372562657,20.1973092333292,0.0550280229365363,0.960190439665664,0.734564583834112,"stable",0.0449497404880499
"Lidocaine N-oxide","Com_5909_pos","Lidocaine N-oxide","C14 H22 N2 O2",250.16843,5.54,251.17571,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids and derivatives",2413122.561,2629914.668,2596164.006,2703395.068,2769504.284,3459642.466,4747816.382,3555482.329,1981304.004,21.558032363821,21.2790014711201,0.279030892700852,0.176402976358673,0.346740795743213,"stable",0.837041945639598
"6-Aminonicotinamide","Com_5911_pos","6-Aminonicotinamide","C6 H7 N3 O",137.0595,3.41,297.10843,"No results","No results","Full match","Organoheterocyclic compounds","Pyridines and derivatives","Pyridinecarboxylic acids and derivatives","Nicotinamides",4549903.766,4796899.652,3778661.968,6873952.568,5845611.491,5596105.056,1445740.275,6379191.585,4957908.76,22.1528736724277,22.0535064875625,0.0993671848652617,0.791896398235174,0.695340161612475,"stable",0.163059585200346
"LPC 32:2","Com_5959_pos","LPC 32:2","C40 H78 N O7 P",737.5341,10.728,738.54137,"No results","Invalid mass","No results",NA,NA,NA,NA,17541583.49,19059963.19,14481925.32,2591297.755,22978364.27,23241162.6,23145894.71,15217138.62,11246737.57,23.6626075058563,24.012022576205,-0.349415070348776,0.525634422262415,0.602377360534955,"stable",0.389224388293329
"PC O-36:1","Com_5990_pos","PC O-36:1","C44 H88 N O7 P",773.63093,10.595,774.63751,"No results","Full match","No results",NA,NA,NA,NA,18491684.76,33374764.15,29228436.53,18245517.42,36550979.8,24603457.71,17868434.03,1708836.651,1548464.915,23.1924505694544,24.6444989890339,-1.45204841957953,0.144458451262468,0.313393623282718,"stable",0.909831347653768
"(2S)-2-(2-hydroxypropan-2-yl)-2H,3H,7H-furo[3,2-g]chromen-7-one","Com_6011_pos","(2S)-2-(2-hydroxypropan-2-yl)-2H,3H,7H-furo[3,2-g]chromen-7-one","C14 H14 O4",246.08716,5.947,247.09444,"Invalid mass","No results","No results",NA,NA,NA,NA,7007861.358,7351481.26899999,5265455.282,8257949.402,8676417.77300001,8374325.563,9237811.99099999,11017502.27,4333886.067,22.9338675370234,22.6260910644361,0.307776472587243,0.243639202127301,0.414291623647126,"stable",0.819303437190944
