"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_6w_1","OCI_M2_6w_2","OCI_M2_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"LPE 20:2","Com_7881_neg","LPE 20:2","C25 H48 N O7 P",505.31661,9.937,504.30965,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",929883.554,983577.179499999,634900.582100001,1169535.446,1063383.342,1036723.038,20.0537778648593,19.6701801501708,0.383597714688445,0.157934044757135,0.360987684644084,"stable",1.19129693086534
"LPC 18:2","Com_7927_neg","LPC 18:2","C26 H50 N O7 P",565.33831,9.208,564.33103,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",1022604.79,1916679.287,837832.162999999,805953.7105,1414542.673,1871625.713,20.2960340825559,20.1700988415704,0.125935240985513,0.830427135316781,0.675999820550451,"stable",0.215047665779716
"FAHFA 18:0/3:0","Com_7933_neg","FAHFA 18:0/3:0","C21 H40 O4",356.29286,11.312,355.28558,"No results","Full match","Full match",NA,NA,NA,NA,101307.4536,95297.4396900001,104123.4193,157134.5957,113637.0214,85427.4487600001,16.8127089320528,16.6121552333431,0.200553698709747,0.53033313661723,0.571264934549768,"stable",0.634838469931305
"Dihydroxyacetone phosphate","Com_7935_neg","Dihydroxyacetone phosphate","C3 H7 O6 P",123.99249,1.414,122.98524,"No results","Invalid mass","No results","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Monosaccharide phosphates",16543102.76,12345370.05,16548730.86,9466818.383,8709753.60600001,7595080.817,23.0284275251088,23.8391368332846,-0.810709308175795,0.0454951700861733,0.309065245834167,"down",1.6113829618008
"Lysope 16:0","Com_7943_neg","Lysope 16:0","C21 H44 N O7 P",453.28574,8.463,452.27847,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-(1Z-alkenyl)-glycero-3-phosphoethanolamines",1194871.736,1765836.635,823215.8237,1122272.805,1222953.939,1437978.635,20.2585138097015,20.1970853219906,0.0614284877108737,0.89006060943017,0.690999907263298,"stable",0.159474661022417
"trans-10-Heptadecenoic acid","Com_7944_neg","trans-10-Heptadecenoic acid","C17 H32 O2",314.24567,7.877,313.23844,"Invalid mass","No results","No match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",4110072.349,4496386.149,4610096.303,4731816.95599999,2855290.099,3035820.538,21.7176079380786,22.0691441084153,-0.351536170336651,0.33317606655427,0.458707098617977,"stable",1.04513942434179
"o-Cresol","Com_7947_neg","o-Cresol","C7 H8 O",108.05759,5.229,107.05031,"No results","No results","Full match","Benzenoids","Phenols","Cresols","Ortho cresols",1827956.459,2260854.022,1842907.717,2386932.746,2140795.497,2433660.858,21.1437129159959,20.9079296961647,0.235783219831134,0.272682576806057,0.433720232621538,"stable",1.24577947902609
"Dl-3-Hydroxy-kynurenine","Com_7967_neg","Dl-3-Hydroxy-kynurenine","C10 H12 N2 O4",224.0797,5.152,223.07239,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbonyl compounds","Alkyl-phenylketones",520231.8505,391638.3867,592697.2395,670205.825600001,384722.5045,503001.0575,18.949301768816,18.9149645563691,0.034337212446907,0.863649927174866,0.684531550593277,"stable",0.102833512417972
"LPA 12:0","Com_7983_neg","LPA 12:0","C15 H31 O7 P",354.17969,7.918,353.17242,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","1,2-diacylglycerol-3-phosphates",146588.7426,149784.15,149193.4008,155829.4104,119611.9438,120289.7173,16.9979212491643,17.1802548094984,-0.18233356033409,0.310202525316893,0.450051527842282,"stable",1.02179705952671
"N'1-[1-(2-hydroxyphenyl)ethylidene]-3-methoxybenzene-1-carbohydrazide","Com_8064_neg","N'1-[1-(2-hydroxyphenyl)ethylidene]-3-methoxybenzene-1-carbohydrazide","C16 H16 N2 O3",284.11762,7.15,283.11035,"Invalid mass","No results","No results",NA,NA,NA,NA,3980736.957,4496965.048,8316871.334,5563813.145,4043623.159,4060767.596,22.1027268974382,22.3375779448895,-0.234851047451315,0.646827960540318,0.619066742523672,"stable",0.537704672435147
"4-(beta-D-Glucopyranosyloxy)-2-methylenebutanoic acid","Com_8212_neg","4-(beta-D-Glucopyranosyloxy)-2-methylenebutanoic acid","C11 H18 O8",278.09791,6.701,277.09064,"Invalid mass","No results","No results",NA,NA,NA,NA,2683202.885,2942024.046,2243703.809,2717541.386,2031508.561,2144376.931,21.1200392262245,21.3137843766485,-0.193745150424007,0.376887718207647,0.486367345929232,"stable",0.854207344679085
"Gamma-Glu-Leu","Com_8356_neg","Gamma-Glu-Leu","C11 H20 N2 O5",260.13713,4.126,259.12985,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",3475726.575,2972591.427,4191832.159,3476417.594,2516719.777,2809474.377,21.4713839772527,21.7437741459137,-0.272390168661008,0.245432370910255,0.419738585887538,"stable",0.988566831921933
"LPG 20:3","Com_8389_neg","LPG 20:3","C26 H47 O9 P",534.29616,9.24,533.28888,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Phosphatidylglycerols",916343.2727,800138.1627,367564.3621,1282550.088,2900162.766,1588736.316,20.7859114824142,19.3010185346533,1.4848929477609,0.0989052742571379,0.327540699442209,"stable",1.41039023059239
"LNAPE 16:1/N-17:0","Com_8399_neg","LNAPE 16:1/N-17:0","C38 H74 N O8 P",703.51606,10.331,702.50878,"No results","Full match","No results",NA,NA,NA,NA,3350723.008,6588038.75699999,3330029.423,6287207.983,3682052.959,3032702.685,21.9760798807485,21.9981873680035,-0.0221074872550133,0.969214520131602,0.70888904210779,"stable",0.0425310443788637
"D-Fructose 6-phosphate","Com_8408_neg","D-Fructose 6-phosphate","C6 H13 O9 P",260.02989,2.153,259.02262,"No results","No results","Full match",NA,NA,NA,NA,1045987.278,1292621.066,801212.617899999,831679.9234,620682.756900001,1111056.832,19.6642222019175,19.970042489354,-0.30582028743644,0.560419302791308,0.584723327037956,"stable",0.763887723418877
"4-tert-butylphenol","Com_8460_neg","4-tert-butylphenol","C10 H14 O",150.10443,6.884,149.09716,"Full match","No results","No results","Benzenoids","Benzene and substituted derivatives","Phenylpropanes","Phenylpropanes",1995924.486,2113004.985,2050376.644,2117028.589,1484079.258,1540856.796,20.6900157963151,20.9689826558276,-0.278966859512455,0.269006558315937,0.431949352629982,"stable",1.12954438603269
"12-Epileukotriene B4","Com_8479_neg","12-Epileukotriene B4","C20 H32 O4",372.20097,4.665,371.1937,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Leukotrienes",2369368.846,2704519.392,2588830.287,1953834.688,2551974.284,3207232.764,21.2646523224975,21.2822937151432,-0.0176413926456824,0.927960567220605,0.699831958615506,"stable",0.0718353215598723
"3-amino-1H-pyrazolo[4,3-c]pyridine-4,6-diol","Com_8487_neg","3-amino-1H-pyrazolo[4,3-c]pyridine-4,6-diol","C6 H6 N4 O2",166.04771,1.715,165.04044,"Invalid mass","No results","No match",NA,NA,NA,NA,1913911.629,1699448.011,1490001.886,1828601.867,1618463.935,1749453.113,20.7223253077005,20.6905367702268,0.0317885374736839,0.780504462964522,0.662275019458717,"stable",0.236255792017477
"Glycolithocholic acid","Com_8578_neg","Glycolithocholic acid","C26 H43 N O4",433.31928,8.157,432.312,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Glycinated bile acids and derivatives",832129.338800001,972312.001000001,651975.1229,857321.251200001,944782.934000001,925615.5341,19.7930511033789,19.6239884848045,0.169062618574397,0.424832712144695,0.516295233207479,"stable",0.765676391638514
"Isovaleric acid","Com_8661_neg","Isovaleric acid","C5 H10 O2",102.06815,5.509,101.06087,"No results","Full match","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Methyl-branched fatty acids",991607.8704,1758555.359,1807873.833,4995545.10900001,1429620.597,2035331.307,21.2187479325231,20.4837440286244,0.73500390389875,0.460122179557471,0.536186772829087,"stable",0.903886861612354
"PC 16:1_20:5","Com_8689_neg","PC 16:1_20:5","C44 H76 N O8 P",823.53757,11.344,822.53029,"No results","Invalid mass","No results",NA,NA,NA,NA,3581600.419,1139424.368,2050587.623,1904532.412,1546272.426,2425471.714,20.8770674741161,20.9532175526309,-0.0761500785147824,0.873255104768138,0.68691509505405,"stable",0.12926830895015
"LPG 18:0","Com_8747_neg","LPG 18:0","C24 H49 O9 P",512.31156,11.746,511.30428,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoglycerols","Phosphatidylglycerols",962260.7324,1379744.209,641997.476500001,1930985.812,3824535.044,2999635.373,21.4213715936217,19.8547486106815,1.56662298294027,0.0477602543811964,0.309065245834167,"up",1.52982422896322
"LNAPE 16:1/N-22:4","Com_8802_neg","LNAPE 16:1/N-22:4","C43 H76 N O8 P",765.54607,10.487,764.5388,"No results","Invalid mass","No results",NA,NA,NA,NA,213947.651,93266.2587200001,216165.0254,2458773.131,358168.1236,470824.5348,19.508204863334,17.3125798446344,2.19562501869961,0.0893186940812451,0.322128888394552,"stable",1.31572989653691
"PE 16:0_20:3","Com_8870_neg","PE 16:0_20:3","C41 H76 N O8 P",741.53799,11.051,740.53072,"No results","Invalid mass","No results",NA,NA,NA,NA,520499.7278,1919712.291,827791.5332,2365640.771,1534705.186,734382.067300001,20.4031669999216,19.8403015096342,0.562865490287461,0.559809736318318,0.584459042203151,"stable",0.620973516911045
"L-Saccharopine","Com_8887_neg","L-Saccharopine","C11 H20 N2 O6",276.13224,4.989,275.12496,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Glutamic acid and derivatives",5183614.639,5524883.409,5399944.78099999,753263.887399999,3324201.769,4329224.628,21.0776831966297,22.3558509505046,-1.27816775387497,0.235349215487143,0.414016717962999,"stable",1.10126450784493
"nor-6β-Oxycodol","Com_8897_neg","nor-6β-Oxycodol","C17 H21 N O4",303.14321,4.806,302.13593,"Invalid mass","No results","No results","Benzenoids","Phenanthrenes and derivatives","Not available","Phenanthrenes and derivatives",2863124.162,3426175.468,3163368.075,2822419.468,3620507.181,3508513.638,21.652896635944,21.5834521379639,0.0694444979800544,0.294675880249542,0.443654415940732,"stable",0.433067019233114
"PE O-16:0_20:5","Com_9060_neg","PE O-16:0_20:5","C41 H74 N O7 P",723.52125,11.353,722.51313,"No results","Full match","No results",NA,NA,NA,NA,107660.9745,733310.257499999,65360.10287,63014.01515,52794.98132,54056.8105,15.78456235421,17.3987742305282,-1.61421187631822,0.280053974672669,0.437172484031592,"stable",1.05334116438778
"PE 16:0_22:5","Com_9087_neg","PE 16:0_22:5","C43 H76 N O8 P",765.52636,11.804,764.51892,"No results","Invalid mass","No results",NA,NA,NA,NA,6627751.655,9438262.543,7390006.48600001,12350466.94,5193764.22400001,8199505.915,22.9445056306304,22.8824407289889,0.0620649016414632,0.914245412039806,0.69669473902226,"stable",0.13801359450991
"LPE 16:2","Com_9140_neg","LPE 16:2","C21 H40 N O7 P",449.25436,8.404,448.24708,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",686178.949,812994.7261,248247.0871,764373.2048,832868.889499999,882100.192899999,19.6540768551503,18.9808430243515,0.673233830798807,0.364920984116772,0.478310969128237,"stable",0.925957426238325
"Nervonic acid","Com_9157_neg","Nervonic acid","C24 H46 O2",366.34957,11.466,365.34229,"Full match","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Very long-chain fatty acids",3819985.952,757749.2263,1683206.962,1085305.798,1038765.459,1826829.861,20.2790065097173,20.693092665584,-0.414086155866634,0.61755653013737,0.60808725626131,"stable",0.480616637240809
"XMP","Com_9189_neg","XMP","C10 H13 N4 O9 P",364.04191,1.822,363.03463,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside monophosphates",389216.2502,371113.7534,332189.4276,369666.5207,544081.8679,322457.1418,18.6160256619929,18.4711203316637,0.144905330329177,0.550689405447679,0.580464259199404,"stable",0.512329636582309
"11(E)-Eicosenoic Acid","Com_9244_neg","11(E)-Eicosenoic Acid","C20 H38 O2",310.28711,11.414,309.27984,"Full match","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",588191.0114,918952.8054,540082.4897,710671.8476,1325765.434,1355505.552,20.0492059096788,19.3394589021531,0.709747007525689,0.155009363064479,0.359414890731027,"stable",1.17950860824246
"5-(tert-butyl)-2-methyl-N-(5-methyl-3-isoxazolyl)-3-furamide","Com_9251_neg","5-(tert-butyl)-2-methyl-N-(5-methyl-3-isoxazolyl)-3-furamide","C14 H18 N2 O3",262.13182,5.314,261.12466,"Full match","No results","Full match",NA,NA,NA,NA,2333193.984,2111682.295,2337614.889,1133243.072,1799908.775,2128854.092,20.6377213036225,21.1068140118379,-0.46909270821541,0.244570328373848,0.419261884346947,"stable",1.12948361398326
"D-Glucarate","Com_9284_neg","D-Glucarate","C6 H10 O8",210.03748,1.583,209.0302,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Glucuronic acid derivatives",2709718.217,1766642.973,3629612.215,1431717.549,1287939.825,1794087.542,20.5069226964791,21.304558157312,-0.797635460832879,0.0440036945093986,0.309065245834167,"down",1.3396428790882
"Pyrithioxin","Com_9383_neg","Pyrithioxin","C16 H20 N2 O4 S2",368.08467,4.999,367.07739,"No results","No results","Full match","Organoheterocyclic compounds","Pyridines and derivatives","Methylpyridines","Methylpyridines",108476.3617,128001.8915,136735.2014,125865.1759,133696.9101,164965.4231,17.1006434630783,16.9179506500589,0.182692813019326,0.0987507459907813,0.32743946965385,"stable",0.88833035293024
"LPE 22:4","Com_9389_neg","LPE 22:4","C27 H48 N O7 P",529.31671,9.556,528.30943,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",1150727.12,377354.3279,705691.0314,1354690.031,1015347.966,873888.937900001,20.0200548564888,19.3627839238121,0.657270932676692,0.230665289735674,0.411245800776244,"stable",0.957013230825818
"PC 15:0_16:1","Com_9401_neg","PC 15:0_16:1","C39 H76 N O8 P",763.53716,10.164,762.52988,"No results","Invalid mass","No results",NA,NA,NA,NA,685433.5803,1529872.025,1085600.744,1719076.425,293567.0533,946836.893700001,19.5764297298866,19.9938996920681,-0.417469962181457,0.735455149190489,0.648852284637839,"stable",0.430180363441547
"LPS 20:4","Com_9421_neg","LPS 20:4","C26 H44 N O9 P",545.27308,9.778,544.26581,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoserines","Phosphatidylserines",397317.297,583743.1178,399329.7026,453463.6623,604269.3307,506718.1633,18.9820945447555,18.7873756820723,0.194718862683189,0.148590960462147,0.355798995255121,"stable",0.706685411785498
"(±)13-HODE","Com_9424_neg","(±)13-HODE","C18 H32 O3",296.23495,9.189,295.22767,"Full match","No results","Full match",NA,NA,NA,NA,8830024.781,4817622.067,5762874.697,4176649.567,3497947.366,3591591.633,21.8360612383495,22.5774110224875,-0.74134978413802,0.054710021486884,0.309065245834167,"stable",1.40840399676375
"Deoxyinosine","Com_9435_neg","Deoxyinosine","C10 H12 N4 O4",252.08462,5.191,233.06689,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleosides","Purine 2'-deoxyribonucleosides","Purine 2'-deoxyribonucleosides",1255161.984,1472553.435,1308978.651,1532809.348,929270.1859,1157961.408,20.1722137241631,20.3564469414114,-0.184233217248309,0.57185629531017,0.58962038173333,"stable",0.673966536606873
"LPI 22:5","Com_9488_neg","LPI 22:5","C31 H51 O12 P",646.31236,9.639,645.30508,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoinositols","Phosphatidylinositols",418103.104,523957.9238,273739.9321,170541.8559,467923.7181,492906.9146,18.375545287491,18.5783456811567,-0.202800393665751,0.774216993749442,0.660463574144072,"stable",0.306191178068234
"7-Ketolithocholic acid","Com_9543_neg","7-Ketolithocholic acid","C24 H38 O4",390.27731,7.864,389.27003,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Bile acids, alcohols and derivatives",3213561.623,3810124.105,3312324.717,3592319.983,2522468.168,2786058.51,21.4842277301597,21.7121869825402,-0.227959252380458,0.406226530911579,0.505104701022678,"stable",0.973109700357174
