"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_6w_1","OCI_M2_6w_2","OCI_M2_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"L-Tryptophan","Com_4890_pos","L-Tryptophan","C11 H12 N2 O2",204.09439,6.753,205.10167,"No results","Invalid mass","No results","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","Indolyl carboxylic acids and derivatives",2640291.664,5664674.066,7455632.792,5569731.036,5658224.104,5521290.628,22.4125560768891,22.1985755900381,0.21398048685105,0.680722070752373,0.397362780269752,"stable",0.383450356588882
"N4-(4-chloro-2,5-dimethoxyphenyl)morpholine-4-carbothioamide","Com_4928_pos","N4-(4-chloro-2,5-dimethoxyphenyl)morpholine-4-carbothioamide","C13 H17 Cl N2 O3 S",332.03653,1.343,333.04355,"Invalid mass","No results","No results",NA,NA,NA,NA,816188.2503,719362.4086,763729.9566,1481314.127,3291892.777,3352634.283,21.2752652604372,19.5458682498848,1.72939701055232,0.0578567044138788,0.198940107105661,"stable",1.50388426736757
"Heptadecanoic Acid","Com_5018_pos","Heptadecanoic Acid","C17 H34 O2",292.23439,6.943,293.24165,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",3390518.017,4964011.84600001,5514379.925,5178182.908,3516812.178,5128051.24,22.1132768663029,22.1103055485175,0.00297131778541626,0.993523626807275,0.490410680264896,"stable",0.00871638651700433
"Norlidocaine","Com_5020_pos","Norlidocaine","C12 H18 N2 O",206.14228,5.393,207.14957,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acid amides",4714962.262,4469653.648,5168008.364,3327076.1,2997883.168,3663886.164,21.6620931378679,22.1872411261498,-0.525147988281937,0.00236976243645266,0.15207209868962,"down",1.53607019745709
"LPE 38:6","Com_5025_pos","LPE 38:6","C43 H76 N O7 P",749.53583,10.16,750.54319,"No results","Full match","No results",NA,NA,NA,NA,8791863.447,7054694.13100001,10637984.05,6845058.151,7344196.028,3138412.387,22.3654693358072,23.0535370314175,-0.688067695610279,0.337425858226207,0.290120458353968,"stable",1.03348037709025
"Zaleplon-d4","Com_5091_pos","Zaleplon-d4","C17 H11 [2]H4 N5 O",309.14831,5.518,310.15558,"Invalid mass","No results","No results",NA,NA,NA,NA,379481.1895,354002.9894,358798.6542,338252.3653,262277.093,278883.9197,18.152592669096,18.4732952733353,-0.320702604239298,0.0568585321163918,0.198470131227244,"stable",1.34279511240011
"(-)-Epigallocatechin","Com_5117_pos","(-)-Epigallocatechin","C15 H14 O7",634.13396,1.92,635.14123,"Invalid mass","No results","No results","Phenylpropanoids and polyketides","Flavonoids","Flavans","Epigallocatechins",5874364.178,4194085.606,5676095.719,9313623.361,4696239.069,3820090.535,22.3930536440937,22.3074645475977,0.0855890964959656,0.833747236802184,0.446779976791091,"stable",0.168120933373176
"Quinidine","Com_5129_pos","Quinidine","C20 H24 N2 O2",302.19991,5.93,325.18915,"Invalid mass","No results","No results","Alkaloids and derivatives","Cinchona alkaloids","Not available","Cinchona alkaloids",415438.4545,341008.1316,361066.8044,314647.3174,391669.1113,272237.5617,18.2990528522888,18.5018760390489,-0.202823186760074,0.419815098024173,0.318154587740469,"stable",0.829922954223427
"Methandrostenolone","Com_5226_pos","Methandrostenolone","C20 H28 O2",300.20937,9.046,323.19858,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives",4461315.658,3521809.999,4404841.783,4080173.127,3060602.87,3508234.873,21.749299091459,21.9691940716761,-0.219894980217152,0.063545951662774,0.201371955234681,"stable",0.922713222025632
"PC 16:0_17:1","Com_5274_pos","PC 16:0_17:1","C41 H80 N O8 P",745.55979,10.074,746.56707,"No results","Full match","No results",NA,NA,NA,NA,12061476.54,8559843.97700001,21409871.12,19076399.96,16058093.66,14346185.26,23.9654155760436,23.6349430130162,0.330472563027392,0.546755583865244,0.352358895436984,"stable",0.625199889956148
"3-(dimethylamino)-1-(5-methyl-3-phenyl-4-isoxazolyl)-2-propen-1-one","Com_5282_pos","3-(dimethylamino)-1-(5-methyl-3-phenyl-4-isoxazolyl)-2-propen-1-one","C15 H16 N2 O2",278.10056,1.667,279.10779,"Invalid mass","No results","No results",NA,NA,NA,NA,16883122.04,9365993.758,14139096.8,13152455.91,14316690.52,11390824.14,23.6204641241301,23.6404218838625,-0.0199577597324208,0.955439572452044,0.48064759588129,"stable",0.061084166654406
"16(R)-HETE","Com_5314_pos","16(R)-HETE","C20 H32 O3",342.21758,8.097,343.22486,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Hydroxyeicosatetraenoic acids",7605850.28600001,6549682.077,7879273.019,6439714.269,7091641.55,5628864.92599999,22.6002220101192,22.8037675514437,-0.20354554132453,0.362930276202908,0.299572611830481,"stable",1.03473996000834
"PC 38:3","Com_5341_pos","PC 38:3","C46 H86 N O8 P",833.59118,11.737,834.59845,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",7142465.876,5277363.657,9704060.10699999,10340532.16,8245938.91600001,8784462.156,23.1145273226996,22.7698446114808,0.344682711218823,0.296494894527574,0.274387831086409,"stable",0.88447914192054
"4-{3-[(3,4-dihydroxyphenyl)methyl]-2-methylbutyl}benzene-1,2-diol","Com_5348_pos","4-{3-[(3,4-dihydroxyphenyl)methyl]-2-methylbutyl}benzene-1,2-diol","C18 H22 O4",302.15037,6.26,303.15766,"Full match","No results","No results",NA,NA,NA,NA,3780470.182,2125692.808,3147587.153,3807391.782,5429101.484,4612587.21,22.1232661265328,21.485150277008,0.638115849524759,0.243420795383053,0.252245908162103,"stable",1.22915342881075
"4-(cyclohexylmethyl)-6-(2-thienyl)-2,3-dihydropyridazin-3-one hydrate","Com_5372_pos","4-(cyclohexylmethyl)-6-(2-thienyl)-2,3-dihydropyridazin-3-one hydrate","C15 H18 N2 O S",137.05965,4.818,297.10867,"Invalid mass","No results","No results",NA,NA,NA,NA,8097455.859,8867703.554,8878266.25900001,6871787.244,5902401.33500001,5452710.834,22.5278889158871,23.037004308068,-0.509115392180924,0.068193667279725,0.203092645425464,"stable",1.52149290513195
"FRH","Com_5379_pos","FRH","C21 H30 N8 O4",458.24154,9.518,459.24882,"Invalid mass","No results","No match",NA,NA,NA,NA,271367.1872,285524.0154,190066.8183,497457.6625,789452.977199999,802964.7693,19.3765617319071,17.9030954979963,1.47346623391077,0.0514327192428285,0.195643993997954,"stable",1.53498893582043
"N-Acetylsphingosine","Com_5395_pos","N-Acetylsphingosine","C20 H39 N O3",341.29336,7.728,364.28256,"Full match","No results","No results","Lipids and lipid-like molecules","Sphingolipids","Ceramides","Ceramides",446886.9756,335572.7415,415474.885200001,384032.7714,1113908.215,1646008.399,19.7628696999059,18.5967394078108,1.1661302920951,0.235971387335409,0.249998199616803,"stable",1.11243692117184
"LNK","Com_5513_pos","LNK","C16 H31 N5 O5",373.23702,6.758,374.24426,"Invalid mass","No results","No results",NA,NA,NA,NA,267653.0044,253888.081,256336.7431,4684228.698,192462.2256,192865.7495,19.0902777704478,17.9838394088156,1.1064383616322,0.540310915444001,0.350653241622575,"stable",0.559944184423429
"2-(4-fluorophenyl)quinoline","Com_5536_pos","2-(4-fluorophenyl)quinoline","C15 H10 F N",223.07662,7.093,224.0839,"Invalid mass","No results","No results",NA,NA,NA,NA,3670866.586,3203666.055,3607064.976,3362559.282,3035117.254,3329817.129,21.6271535369254,21.7337918576057,-0.106638320680268,0.0184581949766516,0.155078648736638,"stable",0.935055248243444
"2-(2-amino-3-methylbutanamido)-3-phenylpropanoic acid","Com_5552_pos","2-(2-amino-3-methylbutanamido)-3-phenylpropanoic acid","C14 H20 N2 O3",264.14775,5.413,265.15502,"Full match","No results","Full match",NA,NA,NA,NA,4707799.04800001,4275820.628,4694757.4,4417054.353,4253465.33,3458410.437,21.9388460277133,22.1190034633999,-0.180157435686564,0.307333945749025,0.278357849127293,"stable",0.997517120275522
"2-chloro-6-(3,5-dimethyl-1H-pyrazol-1-yl)benzonitrile","Com_5564_pos","2-chloro-6-(3,5-dimethyl-1H-pyrazol-1-yl)benzonitrile","C12 H10 Cl N3",231.05441,1.405,232.06168,"Invalid mass","No results","No results",NA,NA,NA,NA,4431053.87199999,4110984.086,4945670.577,4137508.237,2753129.749,3370330.703,21.6858102176196,22.0960018364767,-0.410191618857052,0.119073680933561,0.213763961063205,"stable",1.22168736765994
"LPC 15:0-SN1","Com_5567_pos","LPC 15:0-SN1","C23 H48 N O7 P",481.31746,9.097,482.32481,"No results","Full match","Full match",NA,NA,NA,NA,214226.843,195528.6708,207704.3082,257595.5432,596783.4861,524114.9774,18.7203733358481,17.6499906654673,1.0703826703808,0.120690273363937,0.213965794547201,"stable",1.34791369790518
"2-mercapto-5-methyl-6-propylpyrimidin-4-ol","Com_5729_pos","2-mercapto-5-methyl-6-propylpyrimidin-4-ol","C8 H12 N2 O S",184.07018,1.258,185.07746,"Invalid mass","No results","No results",NA,NA,NA,NA,1598252.792,1549760.811,1761784.179,1001905.015,1023066.856,604937.367,19.70173651977,20.6400946977172,-0.938358177947233,0.0901912313292045,0.209049421608168,"stable",1.45208652890214
"7-(2-aminophenyl)heptanoic acid","Com_5730_pos","7-(2-aminophenyl)heptanoic acid","C13 H19 N O2",221.13938,5.948,222.14666,"Invalid mass","No results","No results",NA,NA,NA,NA,3299564.753,3600107.477,3859417.317,3150830.467,2992803.504,3231758.16,21.574751547017,21.7711348219676,-0.196383274950634,0.0942850505356814,0.209878010871901,"stable",1.32460157476411
"PC 36:5","Com_5736_pos","PC 36:5","C44 H78 N O8 P",784.49843,10.433,785.50672,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",524260.8277,514523.4172,530701.29,543759.5522,1812250,437351.0297,19.5267973458436,18.9967809903425,0.530016355501033,0.500684178812684,0.339879615532103,"stable",0.633498668911035
"6-phenyl-3,4-dihydro-1H-2,5-benzoxazocin-1-one","Com_5834_pos","6-phenyl-3,4-dihydro-1H-2,5-benzoxazocin-1-one","C16 H13 N O2",251.09835,6.109,252.10563,"Invalid mass","No results","No results",NA,NA,NA,NA,4118903.247,2906993.459,5006500.798,2746759.306,5545107.28000001,4189988.176,21.9301992492651,21.9000987937799,0.0301004554851687,0.953840532521546,0.480229482082659,"stable",0.0665117429433411
"Trigonelline","Com_5854_pos","Trigonelline","C7 H7 N O2",137.04539,1.6,138.05267,"Invalid mass","No results","No results","Alkaloids and derivatives","Not available","Not available","Alkaloids and derivatives",3963393.967,5392660.345,3862038.314,4747688.683,4104243.355,5668269.69,22.1939852409466,22.0539339114084,0.140051329538235,0.666610515477941,0.392357360824379,"stable",0.533516133559417
"Bilirubin","Com_5885_pos","Bilirubin","C33 H36 N4 O6",584.264,10.928,585.27131,"Full match","No results","Full match","Organoheterocyclic compounds","Tetrapyrroles and derivatives","Bilirubins","Bilirubins",1884220.231,741224.548699999,522705.9493,1941779.366,3748639.362,888671.8033,20.8293915495925,19.7802424534856,1.04914909610693,0.26158656057256,0.260346841127602,"stable",0.893260947987221
"benzaldehyde 1-(2,4-dinitrophenyl)hydrazone","Com_5905_pos","benzaldehyde 1-(2,4-dinitrophenyl)hydrazone","C13 H10 N4 O4",286.06782,5.51,309.05759,"Invalid mass","No results","No results",NA,NA,NA,NA,1973760.454,2849590.494,2869240.587,1056470.552,3371078.955,2382436.757,20.9598688657542,21.2690253892979,-0.309156523543674,0.448808625209116,0.326501811131991,"stable",0.464657181803025
"Lidocaine N-oxide","Com_5909_pos","Lidocaine N-oxide","C14 H22 N2 O2",250.16843,5.54,251.17571,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Alpha amino acids and derivatives",2681999.461,2561989.161,2932115.629,998324.4797,1043434.556,2342348.72,20.3605274694635,21.3757403417128,-1.01521287224936,0.0999810072257674,0.2109273310313,"stable",1.29199272667732
"6-Aminonicotinamide","Com_5911_pos","6-Aminonicotinamide","C6 H7 N3 O",137.0595,3.41,297.10843,"No results","No results","Full match","Organoheterocyclic compounds","Pyridines and derivatives","Pyridinecarboxylic acids and derivatives","Nicotinamides",3492211.206,3860314.531,3703471.889,4137569.822,3010572.55,2939938.91,21.6631044757878,21.8121477698023,-0.149043294014501,0.528252860813711,0.347430547560533,"stable",0.681816535049573
"LPC 32:2","Com_5959_pos","LPC 32:2","C40 H78 N O7 P",737.5341,10.728,738.54137,"No results","Invalid mass","No results",NA,NA,NA,NA,12917515.08,15008208.4,22943975,26631778.76,16408398.33,13672695.03,24.1131236148671,23.971228561258,0.141895053609154,0.80946711695285,0.439487153500257,"stable",0.303498903053909
"PC O-36:1","Com_5990_pos","PC O-36:1","C44 H88 N O7 P",773.63093,10.595,774.63751,"No results","Full match","No results",NA,NA,NA,NA,59787525.7299999,40585232.04,50045080.6100001,27316731.97,16412580.66,16182311.92,24.2064982425304,25.5615058739846,-1.35500763145416,0.0114166885527624,0.15207209868962,"down",1.51283387101493
"(2S)-2-(2-hydroxypropan-2-yl)-2H,3H,7H-furo[3,2-g]chromen-7-one","Com_6011_pos","(2S)-2-(2-hydroxypropan-2-yl)-2H,3H,7H-furo[3,2-g]chromen-7-one","C14 H14 O4",246.08716,5.947,247.09444,"Invalid mass","No results","No results",NA,NA,NA,NA,7282419.448,7879801.98300001,6980211.117,6459421.877,4776124.645,638074.9781,21.3645830365632,22.8135178645714,-1.44893482800826,0.289155199067824,0.271599881714231,"stable",0.938090062978787
"PC 40:6","Com_6016_pos","PC 40:6","C48 H84 N O8 P",855.57559,10.501,856.58287,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",564366.125299999,5000100.92300001,18727515.64,14354897.5,9307347.982,12524526.23,23.5010770351746,21.8394846153014,1.66159241987321,0.399090479787941,0.311747874923009,"stable",0.806353960452984
"PC 38:5","Com_6035_pos","PC 38:5","C46 H82 N O8 P",829.5604,9.833,830.56768,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",22144119.93,37794435.59,38349691.18,35084113.89,27554270.2,23001529.93,24.7451045528328,24.921600819635,-0.176496266802232,0.720056697246947,0.410889398194444,"stable",0.445757853800836
"6-(3-hydroxybutan-2-yl)-5-(hydroxymethyl)-4-methoxy-2H-pyran-2-one","Com_6043_pos","6-(3-hydroxybutan-2-yl)-5-(hydroxymethyl)-4-methoxy-2H-pyran-2-one","C11 H16 O5",250.08216,5.8,251.08945,"Invalid mass","No results","No results",NA,NA,NA,NA,3254831.898,2471671.112,1116650.815,7925660.503,1819436.785,1735782.397,21.480104967877,20.9873178813708,0.492787086506201,0.430839010921809,0.321409172630041,"stable",0.457121514309088
"3-(4-cyanophenyl)prop-2-ynyl thiophene-2-carboxylate","Com_6083_pos","3-(4-cyanophenyl)prop-2-ynyl thiophene-2-carboxylate","C15 H9 N O2 S",284.06218,1.488,285.0693,"Invalid mass","No results","No results",NA,NA,NA,NA,6307406.653,6950261.91,6803988.919,7080532.63999999,5044552.55099999,5790763.22400001,22.4956811391912,22.6717335980294,-0.176052458838139,0.439240504256829,0.323822077804106,"stable",0.843099068531195
"PC O-38:10","Com_6132_pos","PC O-38:10","C46 H74 N O7 P",783.50805,10.494,784.51565,"No results","Invalid mass","No results",NA,NA,NA,NA,1244709.122,309902.2887,318189.6487,300489.0125,245591.6315,263420.6346,18.036621141818,18.9227861555758,-0.886165013757743,0.267532331425076,0.26287916075456,"stable",0.912857514798387
"6-(tert-butyl)thieno[3,2-d]pyrimidin-4(3H)-one","Com_6141_pos","6-(tert-butyl)thieno[3,2-d]pyrimidin-4(3H)-one","C10 H12 N2 O S",208.07139,5.469,209.07866,"Invalid mass","No results","No results",NA,NA,NA,NA,7438111.523,7211455.881,8590914.333,8570206.446,4079464.078,5202991.319,22.4339188675205,22.8809147731921,-0.446995905671514,0.304933051849516,0.277493131543777,"stable",0.936271978985902
"2-(methylsulfonyl)-1,2,3,4-tetrahydroisoquinoline","Com_6171_pos","2-(methylsulfonyl)-1,2,3,4-tetrahydroisoquinoline","C10 H13 N O2 S",211.06686,4.69,212.07414,"Full match","No results","No results",NA,NA,NA,NA,7620053.99799999,9410177.638,4024572.541,10284040.16,8058658.33,8891060.885,23.1066453971989,22.6558548152756,0.450790581923322,0.371789328234204,0.302681402097535,"stable",0.838666548881726
"4-oxododecanedioic acid","Com_6177_pos","4-oxododecanedioic acid","C12 H20 O5",266.11341,5.941,267.1207,"Invalid mass","No results","No results",NA,NA,NA,NA,10796911.76,10472767.1,11741349.79,13625143.63,7395573.615,7933418.54700001,23.1458366516198,23.3897832201073,-0.243946568487473,0.489281850785384,0.337094877955368,"stable",0.653877483435814
"3-(3,4,5-trimethoxyphenyl)propanoic acid","Com_6197_pos","3-(3,4,5-trimethoxyphenyl)propanoic acid","C12 H16 O5",222.08712,5.698,223.0944,"Invalid mass","No results","No results",NA,NA,NA,NA,7434250.53799999,6024075.992,8015491.25,8227348.29699999,5054470.79599999,4007493.306,22.3917977960179,22.7608079760735,-0.369010180055653,0.386590542591139,0.307689631916844,"stable",0.806363617045934
"2-Hydroxybutyric acid","Com_6210_pos","2-Hydroxybutyric acid","C4 H8 O3",104.04756,2.684,231.08432,"No results","No results","Full match","Organic acids and derivatives","Hydroxy acids and derivatives","Beta hydroxy acids and derivatives","Beta hydroxy acids and derivatives",2566124.295,6541536.604,7319533.99299999,5214638.793,4671202.138,5581224.052,22.2938828237455,22.2452260413869,0.0486567823586199,0.929660749364753,0.473823930400844,"stable",0.0827025234784119
"N-butyl-2-methyl-5-(piperidinosulfonyl)-3-furamide","Com_6290_pos","N-butyl-2-methyl-5-(piperidinosulfonyl)-3-furamide","C15 H24 N2 O4 S",328.14659,5.685,346.1803,"Full match","No results","No results",NA,NA,NA,NA,4973689.954,2456375.838,3955064.468,2322078.087,2705939.478,3412417.705,21.405682007275,21.7964182709981,-0.390736263723088,0.400025515757768,0.312045402340968,"stable",0.821817211939303
"PC O-35:6","Com_6324_pos","PC O-35:6","C43 H76 N O7 P",749.5314,11.068,750.53868,"No results","Invalid mass","No results",NA,NA,NA,NA,2409199.905,3146795.227,758253.8751,3884628.06,3011785.684,2013773.713,21.4510009567193,20.7726319955133,0.678368961206044,0.251585955249345,0.255968185657488,"stable",0.730294565643355
